timestamp,station_complex_id,station_complex,passenger_exits
2025-05-05 10:00:00,16,"8 St-NYU (R,W)",724.2363
2025-05-05 10:00:00,17,"Prince St (R,W)",686.6095
2025-05-05 10:00:00,20,"City Hall (R,W)",191.2469
2025-05-05 10:00:00,22,"Rector St (R,W)",166.0837
2025-05-05 10:00:00,26,"DeKalb Av (B,Q,R)",630.7204
2025-05-05 10:00:00,28,Union St (R),171.8251
2025-05-05 10:00:00,30,Prospect Av (R),113.104
2025-05-05 10:00:00,31,25 St (R),73.4932
2025-05-05 10:00:00,32,"36 St (D,N,R)",392.675
2025-05-05 10:00:00,33,45 St (R),146.1404
2025-05-05 10:00:00,34,53 St (R),159.1391
2025-05-05 10:00:00,35,"59 St (N,R)",239.56459999999998
2025-05-05 10:00:00,36,Bay Ridge Av (R),143.3137
2025-05-05 10:00:00,37,77 St (R),91.0481
2025-05-05 10:00:00,38,86 St (R),207.5324
2025-05-05 10:00:00,39,Bay Ridge-95 St (R),122.9885
2025-05-05 10:00:00,41,"7 Av (B,Q)",198.6901
2025-05-05 10:00:00,42,"Prospect Park (B,Q,S)",207.5717
2025-05-05 10:00:00,43,Parkside Av (Q),97.7307
2025-05-05 10:00:00,44,"Church Av (B,Q)",238.082
2025-05-05 10:00:00,45,Beverley Rd (Q),54.9801
2025-05-05 10:00:00,46,Cortelyou Rd (Q),102.8155
2025-05-05 10:00:00,47,"Newkirk Plaza (B,Q)",164.8852
2025-05-05 10:00:00,48,Avenue H (Q),91.1585
2025-05-05 10:00:00,49,Avenue J (Q),119.5602
2025-05-05 10:00:00,50,Avenue M (Q),121.0282
2025-05-05 10:00:00,51,"Kings Hwy (B,Q)",426.3163
2025-05-05 10:00:00,52,Avenue U (Q),150.0551
2025-05-05 10:00:00,53,Neck Rd (Q),69.5669
2025-05-05 10:00:00,54,"Sheepshead Bay (B,Q)",268.2499
2025-05-05 10:00:00,55,"Brighton Beach (B,Q)",356.2767
2025-05-05 10:00:00,56,Ocean Pkwy (Q),90.724
2025-05-05 10:00:00,57,"W 8 St-NY Aquarium (F,Q)",177.6689
2025-05-05 10:00:00,58,"Coney Island-Stillwell Av (D,F,N,Q)",515.7495
2025-05-05 10:00:00,59,9 Av (D),78.3368
2025-05-05 10:00:00,60,Fort Hamilton Pkwy (D),88.4051
2025-05-05 10:00:00,61,50 St (D),100.8118
2025-05-05 10:00:00,62,55 St (D),48.927099999999996
2025-05-05 10:00:00,64,71 St (D),52.9695
2025-05-05 10:00:00,65,79 St (D),83.7528
2025-05-05 10:00:00,66,18 Av (D),114.82090000000001
2025-05-05 10:00:00,67,20 Av (D),96.7786
2025-05-05 10:00:00,68,Bay Pkwy (D),151.4763
2025-05-05 10:00:00,69,25 Av (D),63.011
2025-05-05 10:00:00,70,Bay 50 St (D),67.906
2025-05-05 10:00:00,71,8 Av (N),547.4197
2025-05-05 10:00:00,72,Fort Hamilton Pkwy (N),102.6007
2025-05-05 10:00:00,74,18 Av (N),99.6782
2025-05-05 10:00:00,75,20 Av (N),78.7324
2025-05-05 10:00:00,76,Bay Pkwy (N),112.9862
2025-05-05 10:00:00,77,Kings Hwy (N),87.119
2025-05-05 10:00:00,78,Avenue U (N),71.8184
2025-05-05 10:00:00,79,86 St (N),67.2462
2025-05-05 10:00:00,80,"121 St (J,Z)",51.6819
2025-05-05 10:00:00,81,111 St (J),36.4502
2025-05-05 10:00:00,82,"104 St (J,Z)",32.9546
2025-05-05 10:00:00,83,"Woodhaven Blvd (J,Z)",88.2742
2025-05-05 10:00:00,84,85 St-Forest Pkwy (J),24.9817
2025-05-05 10:00:00,85,"75 St-Elderts Ln (J,Z)",48.4587
2025-05-05 10:00:00,86,Cypress Hills (J),10.1483
2025-05-05 10:00:00,87,"Crescent St (J,Z)",76.1611
2025-05-05 10:00:00,88,"Norwood Av (J,Z)",39.3312
2025-05-05 10:00:00,89,Cleveland St (J),36.547200000000004
2025-05-05 10:00:00,90,"Van Siclen Av (J,Z)",46.5469
2025-05-05 10:00:00,91,Alabama Av (J),36.4333
2025-05-05 10:00:00,93,"Chauncey St (J,Z)",47.3102
2025-05-05 10:00:00,94,Halsey St (J),77.6132
2025-05-05 10:00:00,95,"Gates Av (J,Z)",91.6887
2025-05-05 10:00:00,96,Kosciuszko St (J),63.8464
2025-05-05 10:00:00,97,"Myrtle Av (M,J,Z)",187.0782
2025-05-05 10:00:00,98,"Flushing Av (M,J)",226.7733
2025-05-05 10:00:00,99,"Lorimer St (M,J)",86.2869
2025-05-05 10:00:00,100,"Hewes St (M,J)",66.6523
2025-05-05 10:00:00,101,"Marcy Av (M,J,Z)",318.4373
2025-05-05 10:00:00,103,"Bowery (J,Z)",147.1184
2025-05-05 10:00:00,107,"Broad St (J,Z)",217.6947
2025-05-05 10:00:00,108,Middle Village-Metropolitan Av (M),57.7544
2025-05-05 10:00:00,109,Fresh Pond Rd (M),61.3562
2025-05-05 10:00:00,110,Forest Av (M),49.3993
2025-05-05 10:00:00,111,Seneca Av (M),29.3445
2025-05-05 10:00:00,113,Knickerbocker Av (M),60.0352
2025-05-05 10:00:00,114,Central Av (M),34.829100000000004
2025-05-05 10:00:00,118,3 Av (L),247.5456
2025-05-05 10:00:00,119,1 Av (L),685.2529
2025-05-05 10:00:00,120,Bedford Av (L),1059.8305
2025-05-05 10:00:00,122,Graham Av (L),179.3647
2025-05-05 10:00:00,123,Grand St (L),142.6259
2025-05-05 10:00:00,124,Montrose Av (L),127.0171
2025-05-05 10:00:00,125,Morgan Av (L),195.611
2025-05-05 10:00:00,126,Jefferson St (L),193.3567
2025-05-05 10:00:00,127,DeKalb Av (L),187.7071
2025-05-05 10:00:00,129,Halsey St (L),112.5479
2025-05-05 10:00:00,130,Wilson Av (L),67.2065
2025-05-05 10:00:00,131,Bushwick Av-Aberdeen St (L),39.205
2025-05-05 10:00:00,133,Atlantic Av (L),35.417899999999996
2025-05-05 10:00:00,134,Sutter Av (L),50.9264
2025-05-05 10:00:00,135,Livonia Av (L),52.3603
2025-05-05 10:00:00,136,New Lots Av (L),56.876799999999996
2025-05-05 10:00:00,137,East 105 St (L),30.69
2025-05-05 10:00:00,138,Canarsie-Rockaway Pkwy (L),125.2105
2025-05-05 10:00:00,141,Park Pl (S),27.6544
2025-05-05 10:00:00,143,Inwood-207 St (A),152.5539
2025-05-05 10:00:00,144,Dyckman St (A),163.283
2025-05-05 10:00:00,145,190 St (A),90.4136
2025-05-05 10:00:00,146,181 St (A),151.6432
2025-05-05 10:00:00,147,175 St (A),174.5902
2025-05-05 10:00:00,149,163 St-Amsterdam Av (C),54.2949
2025-05-05 10:00:00,150,155 St (C),34.4622
2025-05-05 10:00:00,151,"145 St (A,C,B,D)",514.0098
2025-05-05 10:00:00,152,"135 St (C,B)",128.6651
2025-05-05 10:00:00,153,"125 St (A,C,B,D)",739.1375
2025-05-05 10:00:00,154,"116 St (C,B)",140.6173
2025-05-05 10:00:00,155,"Cathedral Pkwy (110 St) (C,B)",166.9787
2025-05-05 10:00:00,156,"103 St (C,B)",97.6639
2025-05-05 10:00:00,157,"96 St (C,B)",311.9805
2025-05-05 10:00:00,158,"86 St (C,B)",373.5213
2025-05-05 10:00:00,159,"81 St-Museum of Natural History (C,B)",916.4145
2025-05-05 10:00:00,160,"72 St (C,B)",513.3196
2025-05-05 10:00:00,162,"50 St (C,E)",613.6153
2025-05-05 10:00:00,164,"34 St-Penn Station (A,C,E)",2212.158
2025-05-05 10:00:00,165,"23 St (C,E)",719.4641
2025-05-05 10:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",1755.8247000000001
2025-05-05 10:00:00,168,"Spring St (C,E)",699.9396
2025-05-05 10:00:00,169,"Canal St (A,C,E)",748.2575
2025-05-05 10:00:00,173,"High St (A,C)",449.8015
2025-05-05 10:00:00,175,"Hoyt-Schermerhorn Sts (A,C,G)",377.1252
2025-05-05 10:00:00,176,Lafayette Av (C),158.0307
2025-05-05 10:00:00,177,Clinton-Washington Avs (C),131.9125
2025-05-05 10:00:00,179,"Nostrand Av (A,C)",314.9744
2025-05-05 10:00:00,180,Kingston-Throop Avs (C),108.0527
2025-05-05 10:00:00,181,"Utica Av (A,C)",215.9211
2025-05-05 10:00:00,182,Ralph Av (C),77.0406
2025-05-05 10:00:00,183,Rockaway Av (C),82.5992
2025-05-05 10:00:00,185,Liberty Av (C),45.2321
2025-05-05 10:00:00,186,Van Siclen Av (C),35.315799999999996
2025-05-05 10:00:00,187,Shepherd Av (C),40.8143
2025-05-05 10:00:00,188,"Euclid Av (A,C)",151.5618
2025-05-05 10:00:00,189,Grant Av (A),72.9835
2025-05-05 10:00:00,190,80 St (A),39.2307
2025-05-05 10:00:00,191,88 St (A),23.4634
2025-05-05 10:00:00,192,Rockaway Blvd (A),101.5628
2025-05-05 10:00:00,193,104 St (A),21.2853
2025-05-05 10:00:00,194,111 St (A),21.6168
2025-05-05 10:00:00,195,Ozone Park-Lefferts Blvd (A),86.4949
2025-05-05 10:00:00,196,Aqueduct Racetrack (A),37.1497
2025-05-05 10:00:00,197,Aqueduct-N Conduit Av (A),5.9581
2025-05-05 10:00:00,198,Howard Beach-JFK Airport (A),165.4258
2025-05-05 10:00:00,199,"Broad Channel (A,S)",1.9414
2025-05-05 10:00:00,200,"Beach 90 St (A,S)",30.2148
2025-05-05 10:00:00,201,"Beach 98 St (A,S)",12.6836
2025-05-05 10:00:00,202,"Beach 105 St (A,S)",8.6451
2025-05-05 10:00:00,203,"Rockaway Park-Beach 116 St (A,S)",9.1387
2025-05-05 10:00:00,204,Beach 67 St (A),34.6279
2025-05-05 10:00:00,205,Beach 60 St (A),9.474
2025-05-05 10:00:00,206,Beach 44 St (A),2.4753
2025-05-05 10:00:00,207,Beach 36 St (A),4.4881
2025-05-05 10:00:00,208,Beach 25 St (A),5.8053
2025-05-05 10:00:00,209,Far Rockaway-Mott Av (A),33.0521
2025-05-05 10:00:00,210,Norwood-205 St (D),76.1349
2025-05-05 10:00:00,211,"Bedford Park Blvd (B,D)",104.5807
2025-05-05 10:00:00,212,"Kingsbridge Rd (B,D)",75.8198
2025-05-05 10:00:00,213,"Fordham Rd (B,D)",150.2576
2025-05-05 10:00:00,214,"182-183 Sts (B,D)",60.2637
2025-05-05 10:00:00,215,"Tremont Av (B,D)",105.3046
2025-05-05 10:00:00,216,"174-175 Sts (B,D)",58.8478
2025-05-05 10:00:00,217,"170 St (B,D)",70.7766
2025-05-05 10:00:00,218,"167 St (B,D)",119.7589
2025-05-05 10:00:00,220,"155 St (B,D)",44.2478
2025-05-05 10:00:00,221,21 St-Queensbridge (F),207.8283
2025-05-05 10:00:00,222,Roosevelt Island (F),233.9046
2025-05-05 10:00:00,223,"Lexington Av/63 St (F,Q)",828.7739
2025-05-05 10:00:00,224,57 St (F),732.8284
2025-05-05 10:00:00,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",2422.4054
2025-05-05 10:00:00,228,"23 St (F,M)",896.7596
2025-05-05 10:00:00,231,"Grand St (B,D)",1291.9134
2025-05-05 10:00:00,232,2 Av (F),504.1074
2025-05-05 10:00:00,234,East Broadway (F),490.5999
2025-05-05 10:00:00,235,York St (F),661.6695
2025-05-05 10:00:00,236,"Bergen St (F,G)",250.3525
2025-05-05 10:00:00,237,"Carroll St (F,G)",222.181
2025-05-05 10:00:00,238,"Smith-9 Sts (F,G)",102.087
2025-05-05 10:00:00,240,"7 Av (F,G)",259.6689
2025-05-05 10:00:00,241,"15 St-Prospect Park (F,G)",106.7483
2025-05-05 10:00:00,242,"Fort Hamilton Pkwy (F,G)",82.028
2025-05-05 10:00:00,243,"Church Av (F,G)",160.5889
2025-05-05 10:00:00,244,Ditmas Av (F),61.2688
2025-05-05 10:00:00,245,18 Av (F),64.5698
2025-05-05 10:00:00,246,Avenue I (F),37.9148
2025-05-05 10:00:00,247,Bay Pkwy (F),20.941
2025-05-05 10:00:00,248,Avenue N (F),54.8611
2025-05-05 10:00:00,249,Avenue P (F),33.1501
2025-05-05 10:00:00,250,Kings Hwy (F),53.0722
2025-05-05 10:00:00,251,Avenue U (F),28.8534
2025-05-05 10:00:00,252,Avenue X (F),46.8078
2025-05-05 10:00:00,253,Neptune Av (F),25.1614
2025-05-05 10:00:00,254,Jamaica-179 St (F),214.3912
2025-05-05 10:00:00,255,169 St (F),124.2055
2025-05-05 10:00:00,256,Parsons Blvd (F),109.7013
2025-05-05 10:00:00,257,Sutphin Blvd (F),76.9332
2025-05-05 10:00:00,258,"Briarwood (E,F)",62.3679
2025-05-05 10:00:00,259,"Kew Gardens-Union Tpke (E,F)",424.935
2025-05-05 10:00:00,260,"75 Av (E,F)",60.1624
2025-05-05 10:00:00,261,"Forest Hills-71 Av (E,F,M,R)",560.2352
2025-05-05 10:00:00,262,"67 Av (M,R)",127.7675
2025-05-05 10:00:00,263,"63 Dr-Rego Park (M,R)",290.2739
2025-05-05 10:00:00,264,"Woodhaven Blvd (M,R)",389.3526
2025-05-05 10:00:00,265,"Grand Av-Newtown (M,R)",288.8537
2025-05-05 10:00:00,266,"Elmhurst Av (M,R)",226.5579
2025-05-05 10:00:00,268,"65 St (M,R)",37.4637
2025-05-05 10:00:00,269,"Northern Blvd (M,R)",107.0882
2025-05-05 10:00:00,270,"46 St (M,R)",128.4624
2025-05-05 10:00:00,271,"Steinway St (M,R)",315.2209
2025-05-05 10:00:00,272,"36 St (M,R)",121.3826
2025-05-05 10:00:00,273,"Queens Plaza (E,M,R)",417.25260000000003
2025-05-05 10:00:00,276,"5 Av/53 St (E,M)",720.4241
2025-05-05 10:00:00,277,"7 Av (E,B,D)",700.245
2025-05-05 10:00:00,278,"Jamaica Center-Parsons/Archer (E,J,Z)",535.4744
2025-05-05 10:00:00,279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",648.5005
2025-05-05 10:00:00,280,Jamaica-Van Wyck (E),90.7688
2025-05-05 10:00:00,282,21 St (G),51.7375
2025-05-05 10:00:00,283,Greenpoint Av (G),285.0051
2025-05-05 10:00:00,284,Nassau Av (G),269.4089
2025-05-05 10:00:00,286,Broadway (G),104.9041
2025-05-05 10:00:00,287,Flushing Av (G),86.4945
2025-05-05 10:00:00,288,Myrtle-Willoughby Avs (G),73.4375
2025-05-05 10:00:00,289,Bedford-Nostrand Avs (G),126.796
2025-05-05 10:00:00,290,Classon Av (G),82.1943
2025-05-05 10:00:00,291,Clinton-Washington Avs (G),144.0344
2025-05-05 10:00:00,292,Fulton St (G),181.2177
2025-05-05 10:00:00,293,Van Cortlandt Park-242 St (1),97.5297
2025-05-05 10:00:00,294,238 St (1),73.2927
2025-05-05 10:00:00,295,231 St (1),180.3838
2025-05-05 10:00:00,296,Marble Hill-225 St (1),96.1155
2025-05-05 10:00:00,297,215 St (1),51.2063
2025-05-05 10:00:00,298,207 St (1),121.7527
2025-05-05 10:00:00,299,Dyckman St (1),129.9617
2025-05-05 10:00:00,300,191 St (1),117.9951
2025-05-05 10:00:00,301,181 St (1),244.0392
2025-05-05 10:00:00,303,157 St (1),187.5181
2025-05-05 10:00:00,304,145 St (1),163.341
2025-05-05 10:00:00,305,137 St-City College (1),282.7932
2025-05-05 10:00:00,306,125 St (1),227.513
2025-05-05 10:00:00,307,116 St-Columbia University (1),501.5011
2025-05-05 10:00:00,308,Cathedral Pkwy (110 St) (1),354.2082
2025-05-05 10:00:00,309,103 St (1),290.5264
2025-05-05 10:00:00,310,"96 St (1,2,3)",895.7151
2025-05-05 10:00:00,311,86 St (1),494.7597
2025-05-05 10:00:00,312,79 St (1),498.8173
2025-05-05 10:00:00,313,"72 St (1,2,3)",1366.0976
2025-05-05 10:00:00,314,66 St-Lincoln Center (1),590.0185
2025-05-05 10:00:00,316,50 St (1),780.8037
2025-05-05 10:00:00,318,"34 St-Penn Station (1,2,3)",1848.4211
2025-05-05 10:00:00,319,28 St (1),506.5699
2025-05-05 10:00:00,320,23 St (1),516.3421
2025-05-05 10:00:00,321,18 St (1),277.1856
2025-05-05 10:00:00,323,Christopher St-Sheridan Sq (1),427.5511
2025-05-05 10:00:00,324,Houston St (1),526.2146
2025-05-05 10:00:00,325,Canal St (1),200.7423
2025-05-05 10:00:00,326,Franklin St (1),231.5203
2025-05-05 10:00:00,327,"Chambers St (1,2,3)",718.8439999999999
2025-05-05 10:00:00,328,WTC Cortlandt (1),656.2831
2025-05-05 10:00:00,329,Rector St (1),220.9426
2025-05-05 10:00:00,333,"Wall St (2,3)",579.917
2025-05-05 10:00:00,334,"Clark St (2,3)",203.3028
2025-05-05 10:00:00,336,"Hoyt St (2,3)",246.1288
2025-05-05 10:00:00,337,"Nevins St (2,3,4,5)",292.1186
2025-05-05 10:00:00,339,"Bergen St (2,3)",96.8925
2025-05-05 10:00:00,340,"Grand Army Plaza (2,3)",187.9095
2025-05-05 10:00:00,341,"Eastern Pkwy-Brooklyn Museum (2,3)",120.3527
2025-05-05 10:00:00,343,Nostrand Av (3),70.8265
2025-05-05 10:00:00,344,Kingston Av (3),86.3961
2025-05-05 10:00:00,345,"Crown Hts-Utica Av (3,4)",396.9315
2025-05-05 10:00:00,346,Sutter Av-Rutland Rd (3),98.1734
2025-05-05 10:00:00,347,Saratoga Av (3),73.5171
2025-05-05 10:00:00,348,Rockaway Av (3),79.0202
2025-05-05 10:00:00,349,Junius St (3),55.667
2025-05-05 10:00:00,350,Pennsylvania Av (3),73.381
2025-05-05 10:00:00,351,Van Siclen Av (3),35.940799999999996
2025-05-05 10:00:00,352,New Lots Av (3),77.9
2025-05-05 10:00:00,353,"President St-Medgar Evers College (2,5)",55.3648
2025-05-05 10:00:00,354,"Sterling St (2,5)",84.594
2025-05-05 10:00:00,355,"Winthrop St (2,5)",140.1642
2025-05-05 10:00:00,356,"Church Av (2,5)",142.6102
2025-05-05 10:00:00,357,"Beverly Rd (2,5)",60.5092
2025-05-05 10:00:00,358,"Newkirk Av-Little Haiti (2,5)",89.3808
2025-05-05 10:00:00,359,"Flatbush Av-Brooklyn College (2,5)",401.9355
2025-05-05 10:00:00,360,Pelham Bay Park (6),113.9213
2025-05-05 10:00:00,361,Buhre Av (6),44.8162
2025-05-05 10:00:00,362,Middletown Rd (6),29.3083
2025-05-05 10:00:00,363,Westchester Sq-E Tremont Av (6),100.5239
2025-05-05 10:00:00,364,Zerega Av (6),28.5108
2025-05-05 10:00:00,365,Castle Hill Av (6),85.4889
2025-05-05 10:00:00,366,Parkchester (6),170.5972
2025-05-05 10:00:00,367,St Lawrence Av (6),50.4334
2025-05-05 10:00:00,368,Morrison Av-Soundview (6),82.7787
2025-05-05 10:00:00,369,Elder Av (6),76.0131
2025-05-05 10:00:00,370,Whitlock Av (6),21.3035
2025-05-05 10:00:00,371,Hunts Point Av (6),147.9027
2025-05-05 10:00:00,372,Longwood Av (6),53.0798
2025-05-05 10:00:00,373,E 149 St (6),84.37349999999999
2025-05-05 10:00:00,374,E 143 St-St Mary's St (6),37.5221
2025-05-05 10:00:00,375,Cypress Av (6),48.1852
2025-05-05 10:00:00,376,Brook Av (6),78.2436
2025-05-05 10:00:00,377,3 Av-138 St (6),124.6544
2025-05-05 10:00:00,378,Woodlawn (4),125.5407
2025-05-05 10:00:00,379,Mosholu Pkwy (4),121.4961
2025-05-05 10:00:00,380,Bedford Park Blvd-Lehman College (4),115.90050000000001
2025-05-05 10:00:00,381,Kingsbridge Rd (4),164.9026
2025-05-05 10:00:00,382,Fordham Rd (4),189.7031
2025-05-05 10:00:00,383,183 St (4),83.404
2025-05-05 10:00:00,384,Burnside Av (4),140.3987
2025-05-05 10:00:00,385,176 St (4),76.0164
2025-05-05 10:00:00,386,Mt Eden Av (4),68.0399
2025-05-05 10:00:00,387,170 St (4),131.9529
2025-05-05 10:00:00,388,167 St (4),141.0968
2025-05-05 10:00:00,391,"138 St-Grand Concourse (4,5)",66.6061
2025-05-05 10:00:00,392,"125 St (4,5,6)",589.0084
2025-05-05 10:00:00,393,116 St (6),311.1844
2025-05-05 10:00:00,394,110 St (6),208.2354
2025-05-05 10:00:00,395,103 St (6),302.9095
2025-05-05 10:00:00,396,96 St (6),490.5101
2025-05-05 10:00:00,397,"86 St (4,5,6)",1615.4913
2025-05-05 10:00:00,398,77 St (6),1131.4537
2025-05-05 10:00:00,399,68 St-Hunter College (6),1341.7689
2025-05-05 10:00:00,403,33 St (6),866.0981
2025-05-05 10:00:00,404,28 St (6),636.2388
2025-05-05 10:00:00,405,23 St (6),1112.8935
2025-05-05 10:00:00,407,Astor Pl (6),620.1305
2025-05-05 10:00:00,409,Spring St (6),593.1171
2025-05-05 10:00:00,413,"Wall St (4,5)",565.1718
2025-05-05 10:00:00,414,"Bowling Green (4,5)",843.0726999999999
2025-05-05 10:00:00,416,Wakefield-241 St (2),59.9438
2025-05-05 10:00:00,417,"Nereid Av (2,5)",38.4751
2025-05-05 10:00:00,418,"233 St (2,5)",64.4207
2025-05-05 10:00:00,419,"225 St (2,5)",42.533699999999996
2025-05-05 10:00:00,420,"219 St (2,5)",35.4089
2025-05-05 10:00:00,421,"Gun Hill Rd (2,5)",101.53059999999999
2025-05-05 10:00:00,422,"Burke Av (2,5)",45.053
2025-05-05 10:00:00,423,"Allerton Av (2,5)",65.6101
2025-05-05 10:00:00,424,"Pelham Pkwy (2,5)",135.4994
2025-05-05 10:00:00,425,"Bronx Park East (2,5)",32.6477
2025-05-05 10:00:00,426,"E 180 St (2,5)",124.9445
2025-05-05 10:00:00,427,"West Farms Sq-E Tremont Av (2,5)",151.2006
2025-05-05 10:00:00,428,"174 St (2,5)",111.7493
2025-05-05 10:00:00,429,"Freeman St (2,5)",65.5591
2025-05-05 10:00:00,430,"Simpson St (2,5)",155.0581
2025-05-05 10:00:00,431,"Intervale Av (2,5)",57.0773
2025-05-05 10:00:00,432,"Prospect Av (2,5)",92.0154
2025-05-05 10:00:00,433,"Jackson Av (2,5)",91.7055
2025-05-05 10:00:00,434,"3 Av-149 St (2,5)",402.30219999999997
2025-05-05 10:00:00,436,Harlem-148 St (3),36.5651
2025-05-05 10:00:00,437,145 St (3),51.2906
2025-05-05 10:00:00,438,"135 St (2,3)",252.9347
2025-05-05 10:00:00,439,"125 St (2,3)",446.8993
2025-05-05 10:00:00,440,"116 St (2,3)",202.7384
2025-05-05 10:00:00,441,"Central Park North (110 St) (2,3)",155.0259
2025-05-05 10:00:00,442,Eastchester-Dyre Av (5),53.9247
2025-05-05 10:00:00,443,Baychester Av (5),30.5567
2025-05-05 10:00:00,444,Gun Hill Rd (5),59.2776
2025-05-05 10:00:00,445,Pelham Pkwy (5),37.0695
2025-05-05 10:00:00,446,Morris Park (5),29.6114
2025-05-05 10:00:00,447,Flushing-Main St (7),1666.84
2025-05-05 10:00:00,448,Mets-Willets Point (7),167.331
2025-05-05 10:00:00,449,111 St (7),165.9557
2025-05-05 10:00:00,450,103 St-Corona Plaza (7),324.2661
2025-05-05 10:00:00,451,Junction Blvd (7),448.3405
2025-05-05 10:00:00,452,90 St-Elmhurst Av (7),373.1394
2025-05-05 10:00:00,453,82 St-Jackson Hts (7),441.30400000000003
2025-05-05 10:00:00,455,69 St (7),118.7419
2025-05-05 10:00:00,456,61 St-Woodside (7),320.4
2025-05-05 10:00:00,457,52 St (7),113.0843
2025-05-05 10:00:00,458,46 St-Bliss St (7),224.5164
2025-05-05 10:00:00,459,40 St-Lowery St (7),187.3025
2025-05-05 10:00:00,460,33 St-Rawson St (7),474.5349
2025-05-05 10:00:00,461,"Queensboro Plaza (7,N,W)",328.4382
2025-05-05 10:00:00,463,Hunters Point Av (7),79.3312
2025-05-05 10:00:00,464,Vernon Blvd-Jackson Av (7),355.8924
2025-05-05 10:00:00,471,34 St-Hudson Yards (7),1110.5846
2025-05-05 10:00:00,475,96 St (Q),367.621
2025-05-05 10:00:00,476,86 St (Q),620.5206
2025-05-05 10:00:00,477,72 St (Q),1000.0069
2025-05-05 10:00:00,601,"14 St (F,M,1,2,3)/6 Av (L)",1640.1901
2025-05-05 10:00:00,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",3891.0767
2025-05-05 10:00:00,603,"149 St-Grand Concourse (2,4,5)",287.4292
2025-05-05 10:00:00,604,"161 St-Yankee Stadium (B,D,4)",443.5906
2025-05-05 10:00:00,605,"168 St (A,C,1)",642.8994
2025-05-05 10:00:00,606,"Court Sq (E,G,M,7)",655.676
2025-05-05 10:00:00,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3745.7429
2025-05-05 10:00:00,608,"4 Av (F,G)/9 St (R)",322.3538
2025-05-05 10:00:00,609,"Bryant Pk (B,D,F,M)/5 Av (7)",2175.1581
2025-05-05 10:00:00,610,"Grand Central-42 St (S,4,5,6,7)",4272.6424
2025-05-05 10:00:00,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",5176.6911
2025-05-05 10:00:00,612,"Lexington Av-53 St (E,M)/51 St (6)",1993.1734999999999
2025-05-05 10:00:00,613,"Lexington Av (N,R,W)/59 St (4,5,6)",2101.9898
2025-05-05 10:00:00,614,"59 St-Columbus Circle (A,B,C,D,1)",2907.2742
2025-05-05 10:00:00,615,New Utrecht Av (N)/62 St (D),105.4644
2025-05-05 10:00:00,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",1362.9364
2025-05-05 10:00:00,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",1264.8769
2025-05-05 10:00:00,618,"14 St (A,C,E)/8 Av (L)",2127.6496
2025-05-05 10:00:00,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",1991.4579
2025-05-05 10:00:00,620,"Court St (R)/Borough Hall (2,3,4,5)",1021.468
2025-05-05 10:00:00,621,"Broadway Junction (A,C,J,L,Z)",147.03
2025-05-05 10:00:00,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",1070.415
2025-05-05 10:00:00,623,"Canal St (J,N,Q,R,W,Z,6)",2394.3729
2025-05-05 10:00:00,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",2164.1114000000002
2025-05-05 10:00:00,625,"Delancey St (F)/Essex St (J,M,Z)",881.4445
2025-05-05 10:00:00,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",251.2688
2025-05-05 10:00:00,627,"Franklin Av (C,S)",123.9709
2025-05-05 10:00:00,628,"Fulton St (A,C,J,Z,2,3,4,5)",2763.6657
2025-05-05 10:00:00,629,Lorimer St (L)/Metropolitan Av (G),370.6872
2025-05-05 10:00:00,630,"Myrtle-Wyckoff Avs (L,M)",359.508
2025-05-05 10:00:00,635,"South Ferry (1)/Whitehall St (R,W)",1244.2774
2025-05-05 10:00:00,636,"Jay St-MetroTech (A,C,F,R)",1453.4766
2025-05-05 11:00:00,1,"Astoria-Ditmars Blvd (N,W)",273.0225
2025-05-05 11:00:00,2,"Astoria Blvd (N,W)",195.327
2025-05-05 11:00:00,3,"30 Av (N,W)",252.2566
2025-05-05 11:00:00,4,"Broadway (N,W)",223.6407
2025-05-05 11:00:00,5,"36 Av (N,W)",127.492
2025-05-05 11:00:00,6,"39 Av-Dutch Kills (N,W)",78.6221
2025-05-05 11:00:00,8,"5 Av/59 St (N,R,W)",489.8431
2025-05-05 11:00:00,9,"57 St-7 Av (N,Q,R,W)",1084.3481
2025-05-05 11:00:00,10,"49 St (N,R,W)",697.5108
2025-05-05 11:00:00,13,"28 St (R,W)",404.3431
2025-05-05 11:00:00,14,"23 St (R,W)",812.7384
2025-05-05 11:00:00,16,"8 St-NYU (R,W)",677.777
2025-05-05 11:00:00,17,"Prince St (R,W)",709.9717
2025-05-05 11:00:00,20,"City Hall (R,W)",164.5348
2025-05-05 11:00:00,22,"Rector St (R,W)",154.8665
