transit_timestamp,station_complex_id,station_complex,borough,latitude,longitude,passenger_entries,passenger_exits,exit_data_available,scheduled_trains,schedule_data_available,hour,day_of_week,is_weekend
2025-05-05 02:00:00,438,"135 St (2,3)",Manhattan,40.814228,-73.94077,21.0,19.476,1,9.0,1,2,0,0
2025-05-05 02:00:00,439,"125 St (2,3)",Manhattan,40.807755,-73.945496,13.0,25.2135,1,9.0,1,2,0,0
2025-05-05 02:00:00,440,"116 St (2,3)",Manhattan,40.802097,-73.94962,6.0,11.3865,1,9.0,1,2,0,0
2025-05-05 02:00:00,441,"110 St-Malcolm X Plaza (2,3)",Manhattan,40.799076,-73.95182,10.0,12.4662,1,9.0,1,2,0,0
2025-05-05 02:00:00,442,Eastchester-Dyre Av (5),Bronx,40.8883,-73.83083,1.0,6.4797,1,3.0,1,2,0,0
2025-05-05 02:00:00,443,Baychester Av (5),Bronx,40.878662,-73.83859,3.0,5.0608,1,6.0,1,2,0,0
2025-05-05 02:00:00,444,Gun Hill Rd (5),Bronx,40.869526,-73.84638,8.0,8.299,1,6.0,1,2,0,0
2025-05-05 02:00:00,447,Flushing-Main St (7),Queens,40.7596,-73.83003,71.0,93.5742,1,3.0,1,2,0,0
2025-05-05 02:00:00,448,Mets-Willets Point (7),Queens,40.754623,-73.84563,5.0,6.5947,1,6.0,1,2,0,0
2025-05-05 02:00:00,449,111 St (7),Queens,40.75173,-73.85533,22.0,38.177,1,3.0,1,2,0,0
2025-05-05 02:00:00,450,103 St-Corona Plaza (7),Queens,40.749866,-73.8627,42.0,77.3411,1,3.0,1,2,0,0
2025-05-05 02:00:00,451,Junction Blvd (7),Queens,40.749146,-73.86953,40.0,85.8538,1,6.0,1,2,0,0
2025-05-05 02:00:00,452,90 St-Elmhurst Av (7),Queens,40.74841,-73.87661,24.0,51.0844,1,3.0,1,2,0,0
2025-05-05 02:00:00,453,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,33.0,28.2262,1,3.0,1,2,0,0
2025-05-05 02:00:00,455,69 St (7),Queens,40.746326,-73.8964,5.0,10.1474,1,6.0,1,2,0,0
2025-05-05 02:00:00,456,61 St-Woodside (7),Queens,40.74563,-73.902985,13.0,29.9327,1,6.0,1,2,0,0
2025-05-05 02:00:00,457,52 St (7),Queens,40.74415,-73.91255,9.0,15.8746,1,6.0,1,2,0,0
2025-05-05 02:00:00,458,46 St-Bliss St (7),Queens,40.743134,-73.918434,13.0,29.8781,1,6.0,1,2,0,0
2025-05-05 02:00:00,459,40 St-Lowery St (7),Queens,40.743782,-73.92402,11.0,16.0044,1,6.0,1,2,0,0
2025-05-05 02:00:00,460,33 St-Rawson St (7),Queens,40.744587,-73.931,11.0,12.5111,1,6.0,1,2,0,0
2025-05-05 02:00:00,461,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,19.0,20.5563,1,6.0,1,2,0,0
2025-05-05 02:00:00,463,Hunters Point Av (7),Queens,40.742214,-73.94891,2.0,15.4936,1,6.0,1,2,0,0
2025-05-05 02:00:00,464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,8.0,13.7448,1,6.0,1,2,0,0
2025-05-05 02:00:00,471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,12.0,16.0685,1,3.0,1,2,0,0
2025-05-05 02:00:00,475,96 St (Q),Manhattan,40.784317,-73.94715,12.0,23.2399,1,3.0,1,2,0,0
2025-05-05 02:00:00,476,86 St (Q),Manhattan,40.77789,-73.95179,9.0,19.7052,1,4.0,1,2,0,0
2025-05-05 02:00:00,477,72 St (Q),Manhattan,40.7688,-73.95843,9.0,20.2724,1,4.0,1,2,0,0
2025-05-05 02:00:00,501,St George (SIR),Staten Island,40.64375,-74.07365,13.0,,0,2.0,1,2,0,0
2025-05-05 02:00:00,502,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,2.0,,0,4.0,1,2,0,0
2025-05-05 02:00:00,601,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,40.737797,-73.997734,56.0,35.8255,1,25.0,1,2,0,0
2025-05-05 02:00:00,602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,40.735065,-73.99042,107.0,54.6977,1,21.0,1,2,0,0
2025-05-05 02:00:00,603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818394,-73.92703,18.0,14.3434,1,4.0,1,2,0,0
2025-05-05 02:00:00,604,"161 St-Yankee Stadium (4,B,D)",Bronx,40.82795,-73.92574,27.0,43.5915,1,6.0,1,2,0,0
2025-05-05 02:00:00,605,"168 St-Washington Hts (1,A,C)",Manhattan,40.840637,-73.93985,12.0,40.6929,1,9.0,1,2,0,0
2025-05-05 02:00:00,606,"Court Sq-23 St (7,E,F,G)",Queens,40.747143,-73.94503,14.0,28.3271,1,12.0,1,2,0,0
2025-05-05 02:00:00,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.74964,-73.987885,128.0,78.4593,1,22.0,1,2,0,0
2025-05-05 02:00:00,608,"4 Av-9 St (F,G,R)",Brooklyn,40.67056,-73.989044,6.0,8.8558,1,10.0,1,2,0,0
2025-05-05 02:00:00,609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,40.75402,-73.98327,62.0,27.256,1,18.0,1,2,0,0
2025-05-05 02:00:00,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,40.75199,-73.977356,67.0,89.1614,1,17.0,1,2,0,0
2025-05-05 02:00:00,611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,40.755745,-73.98758,337.0,193.7953,1,28.0,1,2,0,0
2025-05-05 02:00:00,612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,40.757328,-73.97049,25.0,34.8007,1,13.0,1,2,0,0
2025-05-05 02:00:00,613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,40.762592,-73.96761,51.0,40.4222,1,13.0,1,2,0,0
2025-05-05 02:00:00,614,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,40.768272,-73.981834,82.0,52.7765,1,16.0,1,2,0,0
2025-05-05 02:00:00,615,"62 St/New Utrecht Av (D,N)",Brooklyn,40.625656,-73.99663,2.0,3.9853,1,11.0,1,2,0,0
2025-05-05 02:00:00,616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,40.746746,-73.891365,106.0,133.9585,1,15.0,1,2,0,0
2025-05-05 02:00:00,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,40.684162,-73.97779,63.0,37.8781,1,32.0,1,2,0,0
2025-05-05 02:00:00,618,"14 St/8 Av (A,C,E,L)",Manhattan,40.740334,-74.00214,77.0,45.4698,1,7.0,1,2,0,0
2025-05-05 02:00:00,619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,40.725605,-73.99543,61.0,24.9996,1,23.0,1,2,0,0
2025-05-05 02:00:00,620,"Borough Hall/Court St (2,3,4,5,R)",Brooklyn,40.69324,-73.99064,5.0,20.0752,1,22.0,1,2,0,0
2025-05-05 02:00:00,621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,40.678898,-73.90436,27.0,13.0054,1,6.0,1,2,0,0
2025-05-05 02:00:00,622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,40.713154,-74.00377,21.0,14.6579,1,8.0,1,2,0,0
2025-05-05 02:00:00,623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,40.7187,-74.00058,37.0,25.9089,1,15.0,1,2,0,0
2025-05-05 02:00:00,624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Manhattan,40.712605,-74.00955,32.0,43.7489,1,12.0,1,2,0,0
2025-05-05 02:00:00,625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,40.718464,-73.98778,39.0,21.564,1,4.0,1,2,0,0
2025-05-05 02:00:00,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,40.670513,-73.95869,13.0,16.4269,1,17.0,1,2,0,0
2025-05-05 02:00:00,627,"Franklin Av (C,S)",Brooklyn,40.68099,-73.95634,8.0,7.1889,1,8.0,1,2,0,0
2025-05-05 02:00:00,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,40.71009,-74.007835,57.0,58.9465,1,9.0,1,2,0,0
2025-05-05 02:00:00,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,40.71343,-73.95084,24.0,20.789,1,12.0,1,2,0,0
2025-05-05 02:00:00,630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,40.699623,-73.91199,21.0,53.2557,1,6.0,1,2,0,0
2025-05-05 02:00:00,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,40.702576,-74.01333,30.0,22.1836,1,10.0,1,2,0,0
2025-05-05 02:00:00,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.69226,-73.98664,34.0,33.996900000000004,1,20.0,1,2,0,0
2025-05-05 03:00:00,1,"Astoria-Ditmars Blvd (N,W)",Queens,40.775036,-73.91203,21.0,22.8678,1,3.0,1,3,0,0
2025-05-05 03:00:00,2,"Astoria Blvd (N,W)",Queens,40.77026,-73.91785,9.0,15.8417,1,5.0,1,3,0,0
2025-05-05 03:00:00,3,"30 Av (N,W)",Queens,40.76678,-73.92148,19.0,11.915,1,5.0,1,3,0,0
2025-05-05 03:00:00,4,"Broadway (N,W)",Queens,40.76182,-73.92551,14.0,6.1018,1,6.0,1,3,0,0
2025-05-05 03:00:00,5,"36 Av (N,W)",Queens,40.756805,-73.92957,5.0,12.4294,1,6.0,1,3,0,0
2025-05-05 03:00:00,6,"39 Av-Dutch Kills (N,W)",Queens,40.75288,-73.932755,11.0,4.2509,1,6.0,1,3,0,0
2025-05-05 03:00:00,8,"5 Av/59 St (N,R,W)",Manhattan,40.764812,-73.97335,4.0,14.0347,1,6.0,1,3,0,0
2025-05-05 03:00:00,9,"57 St-7 Av (N,Q,R,W)",Manhattan,40.764664,-73.98066,17.0,48.1645,1,12.0,1,3,0,0
2025-05-05 03:00:00,10,"49 St (N,R,W)",Manhattan,40.7599,-73.98414,35.0,27.5421,1,12.0,1,3,0,0
2025-05-05 03:00:00,13,"28 St (R,W)",Manhattan,40.745495,-73.98869,9.0,12.332,1,12.0,1,3,0,0
2025-05-05 03:00:00,14,"23 St (R,W)",Manhattan,40.741302,-73.98934,14.0,15.8594,1,12.0,1,3,0,0
2025-05-05 03:00:00,16,"8 St-NYU (R,W)",Manhattan,40.730328,-73.99263,14.0,12.2599,1,12.0,1,3,0,0
2025-05-05 03:00:00,17,"Prince St (R,W)",Manhattan,40.72433,-73.9977,9.0,10.2279,1,12.0,1,3,0,0
2025-05-05 03:00:00,20,"City Hall (R,W)",Manhattan,40.713284,-74.00698,1.0,6.2624,1,6.0,1,3,0,0
2025-05-05 03:00:00,22,"Rector St (R,W)",Manhattan,40.70722,-74.01334,1.0,6.0491,1,6.0,1,3,0,0
2025-05-05 03:00:00,26,"DeKalb Av (B,Q,R)",Brooklyn,40.690636,-73.98183,22.0,13.5388,1,24.0,1,3,0,0
2025-05-05 03:00:00,28,Union St (R),Brooklyn,40.677315,-73.98311,6.0,4.3027,1,9.0,1,3,0,0
2025-05-05 03:00:00,30,Prospect Av (R),Brooklyn,40.665413,-73.992874,4.0,9.0569,1,9.0,1,3,0,0
2025-05-05 03:00:00,31,25 St (R),Brooklyn,40.660397,-73.99809,12.0,8.1613,1,9.0,1,3,0,0
2025-05-05 03:00:00,32,"36 St (D,N,R)",Brooklyn,40.655144,-74.00355,31.0,27.6286,1,18.0,1,3,0,0
2025-05-05 03:00:00,33,45 St (R),Brooklyn,40.648937,-74.01001,19.0,8.5137,1,12.0,1,3,0,0
2025-05-05 03:00:00,34,53 St (R),Brooklyn,40.64507,-74.01403,23.0,13.8478,1,12.0,1,3,0,0
2025-05-05 03:00:00,35,"59 St (N,R)",Brooklyn,40.64136,-74.01788,27.0,27.6171,1,12.0,1,3,0,0
2025-05-05 03:00:00,36,Bay Ridge Av (R),Brooklyn,40.634968,-74.02338,10.0,6.6572,1,6.0,1,3,0,0
2025-05-05 03:00:00,37,77 St (R),Brooklyn,40.62974,-74.02551,7.0,3.2213,1,6.0,1,3,0,0
2025-05-05 03:00:00,38,86 St (R),Brooklyn,40.62269,-74.0284,19.0,11.713,1,6.0,1,3,0,0
2025-05-05 03:00:00,39,Bay Ridge-95 St (R),Brooklyn,40.616623,-74.030876,9.0,8.8804,1,3.0,1,3,0,0
2025-05-05 03:00:00,41,"7 Av (B,Q)",Brooklyn,40.67705,-73.97237,4.0,3.7665,1,6.0,1,3,0,0
2025-05-05 03:00:00,42,"Prospect Park (B,Q,S)",Brooklyn,40.661613,-73.96225,10.0,11.1562,1,9.0,1,3,0,0
2025-05-05 03:00:00,43,Parkside Av (Q),Brooklyn,40.655293,-73.961494,19.0,6.4697,1,6.0,1,3,0,0
2025-05-05 03:00:00,44,"Church Av (B,Q)",Brooklyn,40.650528,-73.96298,35.0,11.8733,1,6.0,1,3,0,0
2025-05-05 03:00:00,45,Beverley Rd (Q),Brooklyn,40.64403,-73.96449,9.0,3.0336,1,6.0,1,3,0,0
2025-05-05 03:00:00,46,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,8.0,2.9748,1,6.0,1,3,0,0
2025-05-05 03:00:00,47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,18.0,8.2666,1,6.0,1,3,0,0
2025-05-05 03:00:00,48,Avenue H (Q),Brooklyn,40.62927,-73.96164,6.0,1.7976,1,6.0,1,3,0,0
2025-05-05 03:00:00,49,Avenue J (Q),Brooklyn,40.62504,-73.9608,6.0,5.0962,1,6.0,1,3,0,0
2025-05-05 03:00:00,50,Avenue M (Q),Brooklyn,40.61762,-73.9594,3.0,5.3848,1,6.0,1,3,0,0
2025-05-05 03:00:00,51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,13.0,14.0168,1,6.0,1,3,0,0
2025-05-05 03:00:00,52,Avenue U (Q),Brooklyn,40.5993,-73.95593,13.0,3.5721,1,6.0,1,3,0,0
2025-05-05 03:00:00,53,Neck Rd (Q),Brooklyn,40.595245,-73.95516,9.0,2.175,1,6.0,1,3,0,0
2025-05-05 03:00:00,54,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,13.0,9.3712,1,6.0,1,3,0,0
2025-05-05 03:00:00,55,"Brighton Beach (B,Q)",Brooklyn,40.57762,-73.96137,9.0,13.7706,1,6.0,1,3,0,0
2025-05-05 03:00:00,56,Ocean Pkwy (Q),Brooklyn,40.576313,-73.9685,2.0,2.794,1,6.0,1,3,0,0
2025-05-05 03:00:00,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,1.0,2.7824,1,12.0,1,3,0,0
2025-05-05 03:00:00,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,37.0,26.9776,1,12.0,1,3,0,0
2025-05-05 03:00:00,59,9 Av (D),Brooklyn,40.646294,-73.99432,16.0,9.2009,1,6.0,1,3,0,0
2025-05-05 03:00:00,60,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,5.0,6.4954,1,6.0,1,3,0,0
2025-05-05 03:00:00,61,50 St (D),Brooklyn,40.63626,-73.99479,6.0,5.106,1,6.0,1,3,0,0
2025-05-05 03:00:00,62,55 St (D),Brooklyn,40.631435,-73.995476,7.0,2.6095,1,6.0,1,3,0,0
2025-05-05 03:00:00,64,71 St (D),Brooklyn,40.61959,-73.99886,7.0,2.7292,1,6.0,1,3,0,0
2025-05-05 03:00:00,65,79 St (D),Brooklyn,40.613503,-74.00061,14.0,6.9559,1,6.0,1,3,0,0
2025-05-05 03:00:00,66,18 Av (D),Brooklyn,40.607952,-74.00174,10.0,8.379,1,6.0,1,3,0,0
2025-05-05 03:00:00,67,20 Av (D),Brooklyn,40.604557,-73.99817,10.0,8.517,1,6.0,1,3,0,0
2025-05-05 03:00:00,68,Bay Pkwy (D),Brooklyn,40.601875,-73.99373,12.0,8.5912,1,6.0,1,3,0,0
2025-05-05 03:00:00,69,25 Av (D),Brooklyn,40.597706,-73.98683,9.0,11.1022,1,6.0,1,3,0,0
2025-05-05 03:00:00,70,Bay 50 St (D),Brooklyn,40.58884,-73.983765,9.0,7.8824,1,6.0,1,3,0,0
2025-05-05 03:00:00,71,8 Av (N),Brooklyn,40.635063,-74.01172,8.0,5.0293,1,6.0,1,3,0,0
2025-05-05 03:00:00,72,Fort Hamilton Pkwy (N),Brooklyn,40.631386,-74.00535,8.0,2.9975,1,6.0,1,3,0,0
2025-05-05 03:00:00,74,18 Av (N),Brooklyn,40.62067,-73.99042,10.0,4.009,1,6.0,1,3,0,0
2025-05-05 03:00:00,75,20 Av (N),Brooklyn,40.61741,-73.98502,5.0,5.2887,1,6.0,1,3,0,0
2025-05-05 03:00:00,76,Bay Pkwy (N),Brooklyn,40.611816,-73.98185,22.0,6.3709,1,6.0,1,3,0,0
2025-05-05 03:00:00,77,Kings Hwy (N),Brooklyn,40.603924,-73.980354,9.0,2.7994,1,6.0,1,3,0,0
2025-05-05 03:00:00,78,Avenue U (N),Brooklyn,40.597473,-73.97913,4.0,6.0639,1,6.0,1,3,0,0
2025-05-05 03:00:00,79,86 St (N),Brooklyn,40.59272,-73.97823,4.0,1.9385,1,6.0,1,3,0,0
2025-05-05 03:00:00,80,"121 St (J,Z)",Queens,40.700493,-73.82829,12.0,5.3757,1,6.0,1,3,0,0
2025-05-05 03:00:00,81,111 St (J),Queens,40.69742,-73.83634,13.0,3.6552,1,6.0,1,3,0,0
2025-05-05 03:00:00,82,"104 St (J,Z)",Queens,40.69518,-73.84433,12.0,0.8025,1,6.0,1,3,0,0
2025-05-05 03:00:00,83,"Woodhaven Blvd (J,Z)",Queens,40.69388,-73.85158,19.0,8.5732,1,6.0,1,3,0,0
2025-05-05 03:00:00,84,85 St-Forest Pkwy (J),Queens,40.692436,-73.86001,4.0,2.5205,1,6.0,1,3,0,0
2025-05-05 03:00:00,85,"75 St-Elderts Ln (J,Z)",Queens,40.691322,-73.86714,26.0,5.0643,1,6.0,1,3,0,0
2025-05-05 03:00:00,87,"Crescent St (J,Z)",Brooklyn,40.683193,-73.87379,17.0,6.5541,1,6.0,1,3,0,0
2025-05-05 03:00:00,88,"Norwood Av (J,Z)",Brooklyn,40.68141,-73.880035,6.0,3.6314,1,6.0,1,3,0,0
2025-05-05 03:00:00,89,Cleveland St (J),Brooklyn,40.679947,-73.884636,8.0,0.25,1,6.0,1,3,0,0
2025-05-05 03:00:00,90,"Van Siclen Av (J,Z)",Brooklyn,40.678024,-73.891685,5.0,1.9667,1,6.0,1,3,0,0
2025-05-05 03:00:00,91,"Alabama Av (J,Z)",Brooklyn,40.67699,-73.89865,4.0,2.1872,1,6.0,1,3,0,0
2025-05-05 03:00:00,93,"Chauncey St (J,Z)",Brooklyn,40.68289,-73.91045,6.0,2.0007,1,6.0,1,3,0,0
2025-05-05 03:00:00,94,Halsey St (J),Brooklyn,40.68637,-73.91656,10.0,7.260499999999999,1,6.0,1,3,0,0
2025-05-05 03:00:00,95,"Gates Av (J,Z)",Brooklyn,40.68963,-73.92227,5.0,6.2491,1,6.0,1,3,0,0
2025-05-05 03:00:00,96,Kosciuszko St (J),Brooklyn,40.69334,-73.92882,10.0,5.2671,1,6.0,1,3,0,0
2025-05-05 03:00:00,97,"Myrtle Av (M,J,Z)",Brooklyn,40.69721,-73.93565,20.0,14.6334,1,9.0,1,3,0,0
2025-05-05 03:00:00,98,"Flushing Av (M,J)",Brooklyn,40.70026,-73.941124,6.0,17.427,1,6.0,1,3,0,0
2025-05-05 03:00:00,99,"Lorimer St (M,J)",Brooklyn,40.70387,-73.94741,1.0,2.053,1,6.0,1,3,0,0
2025-05-05 03:00:00,100,"Hewes St (M,J)",Brooklyn,40.70687,-73.95343,8.0,1.4934,1,3.0,1,3,0,0
2025-05-05 03:00:00,108,Middle Village-Metropolitan Av (M),Queens,40.711395,-73.8896,11.0,9.6165,1,3.0,1,3,0,0
2025-05-05 03:00:00,109,Fresh Pond Rd (M),Queens,40.706184,-73.895874,7.0,7.333600000000001,1,6.0,1,3,0,0
2025-05-05 03:00:00,110,Forest Av (M),Queens,40.704422,-73.903076,4.0,5.6587000000000005,1,6.0,1,3,0,0
2025-05-05 03:00:00,111,Seneca Av (M),Queens,40.702763,-73.90774,3.0,4.6807,1,6.0,1,3,0,0
2025-05-05 03:00:00,113,Knickerbocker Av (M),Brooklyn,40.698666,-73.91971,4.0,1.7822,1,6.0,1,3,0,0
2025-05-05 03:00:00,114,Central Av (M),Brooklyn,40.697857,-73.9274,9.0,5.0915,1,6.0,1,3,0,0
2025-05-05 03:00:00,118,3 Av (L),Manhattan,40.73285,-73.98612,11.0,7.5255,1,6.0,1,3,0,0
2025-05-05 03:00:00,119,1 Av (L),Manhattan,40.730953,-73.98163,29.0,23.5644,1,6.0,1,3,0,0
2025-05-05 03:00:00,120,Bedford Av (L),Brooklyn,40.717304,-73.95687,34.0,28.6425,1,6.0,1,3,0,0
2025-05-05 03:00:00,122,Graham Av (L),Brooklyn,40.714565,-73.94405,4.0,17.6863,1,6.0,1,3,0,0
2025-05-05 03:00:00,123,Grand St (L),Brooklyn,40.711926,-73.94067,8.0,22.1157,1,6.0,1,3,0,0
2025-05-05 03:00:00,124,Montrose Av (L),Brooklyn,40.70774,-73.93985,8.0,8.068,1,6.0,1,3,0,0
2025-05-05 03:00:00,125,Morgan Av (L),Brooklyn,40.706154,-73.93314,4.0,15.6855,1,6.0,1,3,0,0
2025-05-05 03:00:00,126,Jefferson St (L),Brooklyn,40.706608,-73.92291,15.0,12.0605,1,6.0,1,3,0,0
2025-05-05 03:00:00,127,DeKalb Av (L),Brooklyn,40.70381,-73.91843,17.0,18.8157,1,6.0,1,3,0,0
2025-05-05 03:00:00,129,Halsey St (L),Queens,40.695602,-73.90408,10.0,12.8886,1,6.0,1,3,0,0
2025-05-05 03:00:00,130,Wilson Av (L),Brooklyn,40.688763,-73.904045,4.0,14.1706,1,6.0,1,3,0,0
2025-05-05 03:00:00,131,Bushwick Av-Aberdeen St (L),Brooklyn,40.68283,-73.90525,5.0,3.9652,1,6.0,1,3,0,0
2025-05-05 03:00:00,133,Atlantic Av (L),Brooklyn,40.675346,-73.9031,3.0,4.1085,1,6.0,1,3,0,0
2025-05-05 03:00:00,134,Sutter Av (L),Brooklyn,40.66937,-73.90198,16.0,4.2123,1,6.0,1,3,0,0
2025-05-05 03:00:00,135,Livonia Av (L),Brooklyn,40.66404,-73.90057,13.0,7.5181,1,6.0,1,3,0,0
2025-05-05 03:00:00,136,New Lots Av (L),Brooklyn,40.658733,-73.89923,23.0,6.698799999999999,1,6.0,1,3,0,0
2025-05-05 03:00:00,137,East 105 St (L),Brooklyn,40.650574,-73.89948,3.0,5.9057,1,6.0,1,3,0,0
2025-05-05 03:00:00,138,Canarsie-Rockaway Pkwy (L),Brooklyn,40.646652,-73.90185,21.0,18.2585,1,3.0,1,3,0,0
2025-05-05 03:00:00,141,Park Pl (S),Brooklyn,40.67477,-73.95763,3.0,0.8492,1,6.0,1,3,0,0
2025-05-05 03:00:00,143,Inwood-207 St (A),Manhattan,40.868073,-73.9199,22.0,26.9022,1,3.0,1,3,0,0
2025-05-05 03:00:00,144,Dyckman St (A),Manhattan,40.86549,-73.92727,10.0,4.6581,1,5.0,1,3,0,0
2025-05-05 03:00:00,145,190 St (A),Manhattan,40.85902,-73.93418,1.0,4.43,1,5.0,1,3,0,0
2025-05-05 03:00:00,146,181 St (A),Manhattan,40.851696,-73.937965,12.0,11.1087,1,5.0,1,3,0,0
2025-05-05 03:00:00,147,175 St (A),Manhattan,40.84739,-73.939705,12.0,12.5301,1,5.0,1,3,0,0
2025-05-05 03:00:00,149,163 St-Amsterdam Av (C),Manhattan,40.836014,-73.939896,14.0,7.6907,1,6.0,1,3,0,0
2025-05-05 03:00:00,150,155 St (C),Manhattan,40.830517,-73.94151,4.0,2.146,1,6.0,1,3,0,0
2025-05-05 03:00:00,151,"145 St (A,C,B,D)",Manhattan,40.824783,-73.944214,43.0,34.7325,1,,0,3,0,0
2025-05-05 03:00:00,152,"135 St (C,B)",Manhattan,40.817894,-73.94765,7.0,4.7365,1,6.0,1,3,0,0
2025-05-05 03:00:00,153,"125 St (A,C,B,D)",Manhattan,40.811108,-73.95235,32.0,47.7587,1,11.0,1,3,0,0
2025-05-05 03:00:00,154,"116 St (C,B)",Manhattan,40.805084,-73.95488,8.0,7.4572,1,6.0,1,3,0,0
2025-05-05 03:00:00,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,40.800602,-73.95816,4.0,6.2916,1,6.0,1,3,0,0
2025-05-05 03:00:00,156,"103 St (C,B)",Manhattan,40.796093,-73.96146,5.0,2.2809,1,6.0,1,3,0,0
2025-05-05 03:00:00,157,"96 St (C,B)",Manhattan,40.79164,-73.9647,1.0,9.0559,1,6.0,1,3,0,0
2025-05-05 03:00:00,158,"86 St (C,B)",Manhattan,40.78587,-73.96892,2.0,8.8134,1,6.0,1,3,0,0
2025-05-05 03:00:00,159,"81 St-Museum of Natural History (C,B)",Manhattan,40.781433,-73.972145,2.0,9.2421,1,6.0,1,3,0,0
2025-05-05 03:00:00,160,"72 St (C,B)",Manhattan,40.775593,-73.97641,1.0,5.0269,1,6.0,1,3,0,0
2025-05-05 03:00:00,162,"50 St (C,E)",Manhattan,40.762455,-73.985985,5.0,25.4703,1,6.0,1,3,0,0
2025-05-05 03:00:00,164,"34 St-Penn Station (A,C,E)",Manhattan,40.75229,-73.99339,36.0,105.044,1,6.0,1,3,0,0
2025-05-05 03:00:00,165,"23 St (C,E)",Manhattan,40.745907,-73.99804,5.0,17.863,1,6.0,1,3,0,0
2025-05-05 03:00:00,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,40.732338,-74.000496,68.0,41.3357,1,,0,3,0,0
2025-05-05 03:00:00,169,"Canal St (A,C,E)",Manhattan,40.720825,-74.005226,11.0,21.1857,1,6.0,1,3,0,0
2025-05-05 03:00:00,173,"High St (A,C)",Brooklyn,40.699337,-73.99053,3.0,6.8249,1,6.0,1,3,0,0
2025-05-05 03:00:00,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,40.688484,-73.985,9.0,10.4069,1,9.0,1,3,0,0
2025-05-05 03:00:00,176,Lafayette Av (C),Brooklyn,40.68611,-73.973946,7.0,5.9133,1,6.0,1,3,0,0
2025-05-05 03:00:00,177,Clinton-Washington Avs (C),Brooklyn,40.68326,-73.965836,13.0,5.265,1,6.0,1,3,0,0
2025-05-05 03:00:00,179,"Nostrand Av (A,C)",Brooklyn,40.68044,-73.950424,19.0,21.4057,1,6.0,1,3,0,0
2025-05-05 03:00:00,180,Kingston-Throop Avs (C),Brooklyn,40.67992,-73.94086,12.0,6.4683,1,6.0,1,3,0,0
2025-05-05 03:00:00,181,"Utica Av (A,C)",Brooklyn,40.679363,-73.93073,24.0,18.2866,1,6.0,1,3,0,0
2025-05-05 03:00:00,182,Ralph Av (C),Brooklyn,40.67882,-73.920784,7.0,7.7363,1,6.0,1,3,0,0
2025-05-05 03:00:00,183,Rockaway Av (C),Brooklyn,40.67834,-73.91195,18.0,11.3349,1,6.0,1,3,0,0
2025-05-05 03:00:00,185,Liberty Av (C),Brooklyn,40.67454,-73.896545,7.0,3.5347,1,6.0,1,3,0,0
2025-05-05 03:00:00,186,Van Siclen Av (C),Brooklyn,40.67271,-73.89036,9.0,3.5228,1,6.0,1,3,0,0
