transit_timestamp,station_complex_id,scheduled_trains,station_name,borough
2025-05-05 13:00:00,236,33,Bergen St,B
2025-05-05 13:00:00,237,32,Carroll St,B
2025-05-05 13:00:00,238,32,Smith-9 Sts,B
2025-05-05 13:00:00,240,33,7 Av,B
2025-05-05 13:00:00,241,32,15 St-Prospect Park,B
2025-05-05 13:00:00,242,32,Fort Hamilton Pkwy,B
2025-05-05 13:00:00,243,25,Church Av,B
2025-05-05 13:00:00,244,17,Ditmas Av,B
2025-05-05 13:00:00,245,17,18 Av,B
2025-05-05 13:00:00,246,17,Avenue I,B
2025-05-05 13:00:00,247,17,Bay Pkwy,B
2025-05-05 13:00:00,248,17,Avenue N,B
2025-05-05 13:00:00,249,16,Avenue P,B
2025-05-05 13:00:00,250,17,Kings Hwy,B
2025-05-05 13:00:00,251,17,Avenue U,B
2025-05-05 13:00:00,252,16,Avenue X,B
2025-05-05 13:00:00,253,17,Neptune Av,B
2025-05-05 13:00:00,254,10,Jamaica-179 St,Q
2025-05-05 13:00:00,255,18,169 St,Q
2025-05-05 13:00:00,256,18,Parsons Blvd,Q
2025-05-05 13:00:00,257,18,Sutphin Blvd,Q
2025-05-05 13:00:00,258,18,Briarwood,Q
2025-05-05 13:00:00,259,35,Kew Gardens-Union Tpke,Q
2025-05-05 13:00:00,260,19,75 Av,Q
2025-05-05 13:00:00,261,51,Forest Hills-71 Av,Q
2025-05-05 13:00:00,262,29,67 Av,Q
2025-05-05 13:00:00,263,29,63 Dr-Rego Park,Q
2025-05-05 13:00:00,264,30,Woodhaven Blvd,Q
2025-05-05 13:00:00,265,29,Grand Av-Newtown,Q
2025-05-05 13:00:00,266,28,Elmhurst Av,Q
2025-05-05 13:00:00,268,30,65 St,Q
2025-05-05 13:00:00,269,30,Northern Blvd,Q
2025-05-05 13:00:00,270,30,46 St,Q
2025-05-05 13:00:00,271,29,Steinway St,Q
2025-05-05 13:00:00,272,30,36 St,Q
2025-05-05 13:00:00,273,47,Queens Plaza,Q
2025-05-05 13:00:00,276,31,5 Av/53 St,M
2025-05-05 13:00:00,277,46,7 Av,M
2025-05-05 13:00:00,278,16,Jamaica Center-Parsons/Archer,Q
2025-05-05 13:00:00,279,33,Sutphin Blvd-Archer Av-JFK Airport,Q
2025-05-05 13:00:00,280,17,Jamaica-Van Wyck,Q
2025-05-05 13:00:00,282,14,21 St,Q
2025-05-05 13:00:00,283,15,Greenpoint Av,B
2025-05-05 13:00:00,284,16,Nassau Av,B
2025-05-05 13:00:00,286,14,Broadway,B
2025-05-05 13:00:00,287,15,Flushing Av,B
2025-05-05 13:00:00,288,16,Myrtle-Willoughby Avs,B
2025-05-05 13:00:00,289,16,Bedford-Nostrand Avs,B
2025-05-05 13:00:00,290,16,Classon Av,B
2025-05-05 13:00:00,291,15,Clinton-Washington Avs,B
2025-05-05 13:00:00,292,15,Fulton St,B
2025-05-05 13:00:00,293,10,Van Cortlandt Park-242 St,Bx
2025-05-05 13:00:00,294,20,238 St,Bx
2025-05-05 13:00:00,295,20,231 St,Bx
2025-05-05 13:00:00,296,20,Marble Hill-225 St,M
2025-05-05 13:00:00,297,20,215 St,M
2025-05-05 13:00:00,298,20,207 St,M
2025-05-05 13:00:00,299,20,Dyckman St,M
2025-05-05 13:00:00,300,20,191 St,M
2025-05-05 13:00:00,301,20,181 St,M
2025-05-05 13:00:00,303,21,157 St,M
2025-05-05 13:00:00,304,20,145 St,M
2025-05-05 13:00:00,305,20,137 St-City College,M
2025-05-05 13:00:00,306,20,125 St,M
2025-05-05 13:00:00,307,20,116 St-Columbia University,M
2025-05-05 13:00:00,308,20,Cathedral Pkwy (110 St),M
2025-05-05 13:00:00,309,20,103 St,M
2025-05-05 13:00:00,310,50,96 St,M
2025-05-05 13:00:00,311,20,86 St,M
2025-05-05 13:00:00,312,20,79 St,M
2025-05-05 13:00:00,313,50,72 St,M
2025-05-05 13:00:00,314,20,66 St-Lincoln Center,M
2025-05-05 13:00:00,316,20,50 St,M
2025-05-05 13:00:00,318,50,34 St-Penn Station,M
2025-05-05 13:00:00,319,20,28 St,M
2025-05-05 13:00:00,320,20,23 St,M
2025-05-05 13:00:00,321,20,18 St,M
2025-05-05 13:00:00,323,20,Christopher St-Stonewall,M
2025-05-05 13:00:00,324,20,Houston St,M
2025-05-05 13:00:00,325,20,Canal St,M
2025-05-05 13:00:00,326,20,Franklin St,M
2025-05-05 13:00:00,327,51,Chambers St,M
2025-05-05 13:00:00,328,20,WTC Cortlandt,M
2025-05-05 13:00:00,329,20,Rector St,M
2025-05-05 13:00:00,333,30,Wall St,M
2025-05-05 13:00:00,334,30,Clark St,B
2025-05-05 13:00:00,336,30,Hoyt St,B
2025-05-05 13:00:00,337,61,Nevins St,B
2025-05-05 13:00:00,339,30,Bergen St,B
2025-05-05 13:00:00,340,31,Grand Army Plaza,B
2025-05-05 13:00:00,341,30,Eastern Pkwy-Brooklyn Museum,B
2025-05-05 13:00:00,343,15,Nostrand Av,B
2025-05-05 13:00:00,344,15,Kingston Av,B
2025-05-05 13:00:00,345,21,Crown Hts-Utica Av,B
2025-05-05 13:00:00,346,14,Sutter Av-Rutland Rd,B
2025-05-05 13:00:00,347,16,Saratoga Av,B
2025-05-05 13:00:00,348,16,Rockaway Av,B
2025-05-05 13:00:00,349,15,Junius St,B
2025-05-05 13:00:00,350,14,Pennsylvania Av,B
2025-05-05 13:00:00,351,14,Van Siclen Av,B
2025-05-05 13:00:00,352,8,New Lots Av,B
2025-05-05 13:00:00,353,30,President St-Medgar Evers College,B
2025-05-05 13:00:00,354,30,Sterling St,B
2025-05-05 13:00:00,355,30,Winthrop St,B
2025-05-05 13:00:00,356,30,Church Av,B
2025-05-05 13:00:00,357,30,Beverly Rd,B
2025-05-05 13:00:00,358,31,Newkirk Av-Little Haiti,B
2025-05-05 13:00:00,359,16,Flatbush Av-Brooklyn College,B
2025-05-05 13:00:00,360,8,Pelham Bay Park,Bx
2025-05-05 13:00:00,361,14,Buhre Av,Bx
2025-05-05 13:00:00,362,15,Middletown Rd,Bx
2025-05-05 13:00:00,363,15,Westchester Sq-E Tremont Av,Bx
2025-05-05 13:00:00,364,16,Zerega Av,Bx
2025-05-05 13:00:00,365,16,Castle Hill Av,Bx
2025-05-05 13:00:00,366,22,Parkchester,Bx
2025-05-05 13:00:00,367,25,St Lawrence Av,Bx
2025-05-05 13:00:00,368,24,Morrison Av-Soundview,Bx
2025-05-05 13:00:00,369,24,Elder Av,Bx
2025-05-05 13:00:00,370,24,Whitlock Av,Bx
2025-05-05 13:00:00,371,31,Hunts Point Av,Bx
2025-05-05 13:00:00,372,23,Longwood Av,Bx
2025-05-05 13:00:00,373,23,E 149 St,Bx
2025-05-05 13:00:00,374,23,E 143 St-St Mary's St,Bx
2025-05-05 13:00:00,375,23,Cypress Av,Bx
2025-05-05 13:00:00,376,23,Brook Av,Bx
2025-05-05 13:00:00,377,30,3 Av-138 St,Bx
2025-05-05 13:00:00,378,8,Woodlawn,Bx
2025-05-05 13:00:00,379,16,Mosholu Pkwy,Bx
2025-05-05 13:00:00,380,16,Bedford Park Blvd-Lehman College,Bx
2025-05-05 13:00:00,381,15,Kingsbridge Rd,Bx
2025-05-05 13:00:00,382,15,Fordham Rd,Bx
2025-05-05 13:00:00,383,17,183 St,Bx
2025-05-05 13:00:00,384,16,Burnside Av,Bx
2025-05-05 13:00:00,385,14,176 St,Bx
2025-05-05 13:00:00,386,15,Mt Eden Av,Bx
2025-05-05 13:00:00,387,15,170 St,Bx
2025-05-05 13:00:00,388,16,167 St,Bx
2025-05-05 13:00:00,391,30,138 St-Grand Concourse,Bx
2025-05-05 13:00:00,392,60,125 St,M
2025-05-05 13:00:00,393,30,116 St,M
2025-05-05 13:00:00,394,30,110 St,M
2025-05-05 13:00:00,395,30,103 St,M
2025-05-05 13:00:00,396,30,96 St,M
2025-05-05 13:00:00,397,60,86 St,M
2025-05-05 13:00:00,398,30,77 St,M
2025-05-05 13:00:00,399,30,68 St-Hunter College,M
2025-05-05 13:00:00,403,30,33 St,M
2025-05-05 13:00:00,404,30,28 St,M
2025-05-05 13:00:00,405,30,23 St-Baruch College,M
2025-05-05 13:00:00,407,30,Astor Pl,M
2025-05-05 13:00:00,409,30,Spring St,M
2025-05-05 13:00:00,413,31,Wall St,M
2025-05-05 13:00:00,414,30,Bowling Green,M
2025-05-05 13:00:00,416,8,Wakefield-241 St,Bx
2025-05-05 13:00:00,417,15,Nereid Av,Bx
2025-05-05 13:00:00,418,16,233 St,Bx
2025-05-05 13:00:00,419,14,225 St,Bx
2025-05-05 13:00:00,420,14,219 St,Bx
2025-05-05 13:00:00,421,15,Gun Hill Rd,Bx
2025-05-05 13:00:00,422,16,Burke Av,Bx
2025-05-05 13:00:00,423,16,Allerton Av,Bx
2025-05-05 13:00:00,424,14,Pelham Pkwy,Bx
2025-05-05 13:00:00,425,14,Bronx Park East,Bx
2025-05-05 13:00:00,426,31,E 180 St,Bx
2025-05-05 13:00:00,427,30,West Farms Sq-E Tremont Av,Bx
2025-05-05 13:00:00,428,29,174 St,Bx
2025-05-05 13:00:00,429,30,Freeman St,Bx
2025-05-05 13:00:00,430,31,Simpson St,Bx
2025-05-05 13:00:00,431,30,Intervale Av,Bx
2025-05-05 13:00:00,432,30,Prospect Av,Bx
2025-05-05 13:00:00,433,29,Jackson Av,Bx
2025-05-05 13:00:00,434,30,3 Av-149 St,Bx
2025-05-05 13:00:00,436,7,Harlem-148 St,M
2025-05-05 13:00:00,437,15,145 St,M
2025-05-05 13:00:00,438,30,135 St,M
2025-05-05 13:00:00,439,30,125 St,M
2025-05-05 13:00:00,440,30,116 St,M
2025-05-05 13:00:00,441,30,110 St-Malcolm X Plaza,M
2025-05-05 13:00:00,442,8,Eastchester-Dyre Av,Bx
2025-05-05 13:00:00,443,15,Baychester Av,Bx
2025-05-05 13:00:00,444,14,Gun Hill Rd,Bx
2025-05-05 13:00:00,445,15,Pelham Pkwy,Bx
2025-05-05 13:00:00,446,16,Morris Park,Bx
2025-05-05 13:00:00,447,12,Flushing-Main St,Q
2025-05-05 13:00:00,448,24,Mets-Willets Point,Q
2025-05-05 13:00:00,449,24,111 St,Q
2025-05-05 13:00:00,450,24,103 St-Corona Plaza,Q
2025-05-05 13:00:00,451,24,Junction Blvd,Q
2025-05-05 13:00:00,452,24,90 St-Elmhurst Av,Q
2025-05-05 13:00:00,453,24,82 St-Jackson Hts,Q
2025-05-05 13:00:00,455,24,69 St,Q
2025-05-05 13:00:00,456,24,61 St-Woodside,Q
2025-05-05 13:00:00,457,24,61 St-Woodside,Q
2025-05-05 13:00:00,458,24,61 St-Woodside,Q
2025-05-05 13:00:00,459,25,61 St-Woodside,Q
2025-05-05 13:00:00,460,26,61 St-Woodside,Q
2025-05-05 13:00:00,461,24,61 St-Woodside,Q
2025-05-05 13:00:00,463,24,Hunters Point Av,Q
2025-05-05 13:00:00,464,24,Vernon Blvd-Jackson Av,Q
2025-05-05 13:00:00,471,12,34 St-Hudson Yards,M
2025-05-05 13:00:00,475,8,96 St,M
2025-05-05 13:00:00,476,15,86 St,M
2025-05-05 13:00:00,477,14,72 St,M
2025-05-05 13:00:00,501,2,St George,SI
2025-05-05 13:00:00,502,4,Tompkinsville,SI
2025-05-05 13:00:00,503,4,Stapleton,SI
2025-05-05 13:00:00,504,4,Clifton,SI
2025-05-05 13:00:00,505,4,Grasmere,SI
2025-05-05 13:00:00,506,4,Old Town,SI
2025-05-05 13:00:00,507,4,Dongan Hills,SI
2025-05-05 13:00:00,508,4,Jefferson Av,SI
2025-05-05 13:00:00,509,4,Grant City,SI
2025-05-05 13:00:00,510,4,New Dorp,SI
2025-05-05 13:00:00,511,4,Oakwood Heights,SI
2025-05-05 13:00:00,512,4,Bay Terrace,SI
2025-05-05 13:00:00,513,4,Great Kills,SI
2025-05-05 13:00:00,514,4,Eltingville,SI
2025-05-05 13:00:00,515,4,Annadale,SI
2025-05-05 13:00:00,516,4,Huguenot,SI
2025-05-05 13:00:00,517,4,Prince's Bay,SI
2025-05-05 13:00:00,518,4,Pleasant Plains,SI
2025-05-05 13:00:00,519,4,Richmond Valley,SI
2025-05-05 13:00:00,522,2,Tottenville,SI
2025-05-05 13:00:00,523,4,Arthur Kill,SI
2025-05-05 13:00:00,601,106,14 St/6 Av,M
2025-05-05 13:00:00,602,121,34 St-Herald Sq,M
2025-05-05 13:00:00,603,15,149 St-Grand Concourse,Bx
2025-05-05 13:00:00,604,39,161 St-Yankee Stadium,Bx
2025-05-05 13:00:00,605,42,168 St-Washington Hts,M
2025-05-05 13:00:00,606,62,Court Sq-23 St,Q
2025-05-05 13:00:00,607,123,34 St-Herald Sq,M
2025-05-05 13:00:00,608,48,4 Av-9 St,B
2025-05-05 13:00:00,609,86,42 St-Bryant Pk/5 Av,M
2025-05-05 13:00:00,610,96,Grand Central-42 St,M
2025-05-05 13:00:00,611,164,Times Sq-42 St/Port Authority Bus Terminal,M
2025-05-05 13:00:00,612,61,Lexington Av/51-53 Sts,M
2025-05-05 13:00:00,613,102,Lexington Av/59 St,M
2025-05-05 13:00:00,614,79,59 St-Columbus Circle,M
2025-05-05 13:00:00,615,29,62 St/New Utrecht Av,B
2025-05-05 13:00:00,616,89,Jackson Hts-Roosevelt Av/74 St-Broadway,Q
2025-05-05 13:00:00,617,134,Atlantic Av-Barclays Ctr,B
2025-05-05 13:00:00,618,56,14 St/8 Av,M
2025-05-05 13:00:00,619,93,Broadway-Lafayette St/Bleecker St,M
2025-05-05 13:00:00,620,75,Borough Hall/Court St,B
2025-05-05 13:00:00,621,29,Broadway Junction,B
2025-05-05 13:00:00,622,61,Brooklyn Bridge-City Hall/Chambers St,M
2025-05-05 13:00:00,623,72,Canal St,M
2025-05-05 13:00:00,624,94,Chambers St/WTC/Park Place/Cortlandt St,M
2025-05-05 13:00:00,625,47,Delancey St-Essex St,M
2025-05-05 13:00:00,626,71,Franklin Av-Medgar Evers College/Botanic Garden,B
2025-05-05 13:00:00,627,22,Franklin Av,B
2025-05-05 13:00:00,628,76,Fulton St,M
2025-05-05 13:00:00,629,39,Metropolitan Av/Lorimer St,B
2025-05-05 13:00:00,630,24,Myrtle-Wyckoff Avs,Q
2025-05-05 13:00:00,635,32,Whitehall St-South Ferry,M
2025-05-05 13:00:00,636,61,Jay St-MetroTech,B
2025-05-05 14:00:00,1,14,Astoria-Ditmars Blvd,Q
2025-05-05 14:00:00,2,27,Astoria Blvd,Q
2025-05-05 14:00:00,3,27,30 Av,Q
2025-05-05 14:00:00,4,27,Broadway,Q
2025-05-05 14:00:00,5,27,36 Av,Q
2025-05-05 14:00:00,6,27,39 Av-Dutch Kills,Q
2025-05-05 14:00:00,8,40,5 Av/59 St,M
2025-05-05 14:00:00,9,57,57 St-7 Av,M
2025-05-05 14:00:00,10,43,49 St,M
2025-05-05 14:00:00,13,26,28 St,M
2025-05-05 14:00:00,14,26,23 St,M
2025-05-05 14:00:00,16,28,8 St-NYU,M
2025-05-05 14:00:00,17,26,Prince St,M
2025-05-05 14:00:00,20,27,City Hall,M
2025-05-05 14:00:00,22,26,Rector St,M
2025-05-05 14:00:00,26,44,DeKalb Av,B
2025-05-05 14:00:00,28,15,Union St,B
2025-05-05 14:00:00,30,15,Prospect Av,B
2025-05-05 14:00:00,31,16,25 St,B
2025-05-05 14:00:00,32,45,36 St,B
2025-05-05 14:00:00,33,14,45 St,B
2025-05-05 14:00:00,34,14,53 St,B
2025-05-05 14:00:00,35,30,59 St,B
2025-05-05 14:00:00,36,16,Bay Ridge Av,B
2025-05-05 14:00:00,37,15,77 St,B
2025-05-05 14:00:00,38,14,86 St,B
2025-05-05 14:00:00,39,8,Bay Ridge-95 St,B
2025-05-05 14:00:00,41,30,7 Av,B
2025-05-05 14:00:00,42,37,Prospect Park,B
2025-05-05 14:00:00,43,16,Parkside Av,B
2025-05-05 14:00:00,44,30,Church Av,B
2025-05-05 14:00:00,45,16,Beverley Rd,B
2025-05-05 14:00:00,46,16,Cortelyou Rd,B
2025-05-05 14:00:00,47,29,Newkirk Plaza,B
2025-05-05 14:00:00,48,15,Avenue H,B
2025-05-05 14:00:00,49,15,Avenue J,B
2025-05-05 14:00:00,50,15,Avenue M,B
2025-05-05 14:00:00,51,30,Kings Hwy,B
2025-05-05 14:00:00,52,14,Avenue U,B
2025-05-05 14:00:00,53,15,Neck Rd,B
2025-05-05 14:00:00,54,29,Sheepshead Bay,B
2025-05-05 14:00:00,55,22,Brighton Beach,B
2025-05-05 14:00:00,56,15,Ocean Pkwy,B
2025-05-05 14:00:00,57,32,W 8 St-NY Aquarium,B
2025-05-05 14:00:00,58,31,Coney Island-Stillwell Av,B
2025-05-05 14:00:00,59,16,9 Av,B
2025-05-05 14:00:00,60,14,Fort Hamilton Pkwy,B
2025-05-05 14:00:00,61,14,50 St,B
2025-05-05 14:00:00,62,15,55 St,B
2025-05-05 14:00:00,64,15,71 St,B
2025-05-05 14:00:00,65,15,79 St,B
2025-05-05 14:00:00,66,16,18 Av,B
2025-05-05 14:00:00,67,16,20 Av,B
2025-05-05 14:00:00,68,16,Bay Pkwy,B
2025-05-05 14:00:00,69,15,25 Av,B
2025-05-05 14:00:00,70,15,Bay 50 St,B
2025-05-05 14:00:00,71,15,8 Av,B
2025-05-05 14:00:00,72,14,Fort Hamilton Pkwy,B
2025-05-05 14:00:00,74,15,18 Av,B
2025-05-05 14:00:00,75,15,20 Av,B
2025-05-05 14:00:00,76,15,Bay Pkwy,B
2025-05-05 14:00:00,77,15,Kings Hwy,B
2025-05-05 14:00:00,78,15,Avenue U,B
2025-05-05 14:00:00,79,14,86 St,B
2025-05-05 14:00:00,80,14,121 St,Q
2025-05-05 14:00:00,81,16,111 St,Q
2025-05-05 14:00:00,82,16,104 St,Q
2025-05-05 14:00:00,83,14,Woodhaven Blvd,Q
2025-05-05 14:00:00,84,14,85 St-Forest Pkwy,Q
2025-05-05 14:00:00,85,14,75 St-Elderts Ln,Q
2025-05-05 14:00:00,86,16,Cypress Hills,B
2025-05-05 14:00:00,87,15,Crescent St,B
2025-05-05 14:00:00,88,14,Norwood Av,B
2025-05-05 14:00:00,89,14,Cleveland St,B
2025-05-05 14:00:00,90,14,Van Siclen Av,B
2025-05-05 14:00:00,91,16,Alabama Av,B
2025-05-05 14:00:00,93,14,Chauncey St,B
2025-05-05 14:00:00,94,14,Halsey St,B
2025-05-05 14:00:00,95,16,Gates Av,B
2025-05-05 14:00:00,96,16,Kosciuszko St,B
2025-05-05 14:00:00,97,29,Myrtle Av,B
2025-05-05 14:00:00,98,22,Flushing Av,B
2025-05-05 14:00:00,99,22,Lorimer St,B
2025-05-05 14:00:00,100,23,Hewes St,B
2025-05-05 14:00:00,101,30,Marcy Av,B
2025-05-05 14:00:00,103,16,Bowery,M
2025-05-05 14:00:00,107,7,Broad St,M
2025-05-05 14:00:00,108,8,Middle Village-Metropolitan Av,Q
2025-05-05 14:00:00,109,15,Fresh Pond Rd,Q
2025-05-05 14:00:00,110,14,Forest Av,Q
2025-05-05 14:00:00,111,14,Seneca Av,Q
2025-05-05 14:00:00,113,15,Knickerbocker Av,B
2025-05-05 14:00:00,114,14,Central Av,B
2025-05-05 14:00:00,118,24,3 Av,M
2025-05-05 14:00:00,119,24,1 Av,M
2025-05-05 14:00:00,120,24,Bedford Av,B
2025-05-05 14:00:00,122,24,Graham Av,B
2025-05-05 14:00:00,123,24,Grand St,B
2025-05-05 14:00:00,124,24,Montrose Av,B
2025-05-05 14:00:00,125,24,Morgan Av,B
2025-05-05 14:00:00,126,24,Jefferson St,B
2025-05-05 14:00:00,127,24,DeKalb Av,B
2025-05-05 14:00:00,129,24,Halsey St,B
2025-05-05 14:00:00,130,24,Wilson Av,B
2025-05-05 14:00:00,131,24,Bushwick Av-Aberdeen St,B
2025-05-05 14:00:00,133,24,Atlantic Av,B
2025-05-05 14:00:00,134,25,Sutter Av,B
2025-05-05 14:00:00,135,24,Livonia Av,B
2025-05-05 14:00:00,136,24,New Lots Av,B
2025-05-05 14:00:00,137,25,East 105 St,B
2025-05-05 14:00:00,138,12,Canarsie-Rockaway Pkwy,B
2025-05-05 14:00:00,141,12,Park Pl,B
2025-05-05 14:00:00,143,8,Inwood-207 St,M
2025-05-05 14:00:00,144,16,Dyckman St,M
2025-05-05 14:00:00,145,15,190 St,M
2025-05-05 14:00:00,146,15,181 St,M
2025-05-05 14:00:00,147,16,175 St,M
2025-05-05 14:00:00,149,13,163 St-Amsterdam Av,M
2025-05-05 14:00:00,150,14,155 St,M
2025-05-05 14:00:00,152,27,135 St,M
2025-05-05 14:00:00,153,59,125 St,M
2025-05-05 14:00:00,154,29,116 St,M
2025-05-05 14:00:00,155,30,Cathedral Pkwy (110 St),M
2025-05-05 14:00:00,156,30,103 St,M
2025-05-05 14:00:00,157,29,96 St,M
2025-05-05 14:00:00,158,28,86 St,M
2025-05-05 14:00:00,159,29,81 St-Museum of Natural History,M
2025-05-05 14:00:00,160,31,72 St,M
2025-05-05 14:00:00,162,33,50 St,M
2025-05-05 14:00:00,164,48,34 St-Penn Station,M
2025-05-05 14:00:00,165,33,23 St,M
2025-05-05 14:00:00,168,33,Spring St,M
2025-05-05 14:00:00,169,50,Canal St,M
2025-05-05 14:00:00,173,30,High St,B
2025-05-05 14:00:00,175,47,Hoyt-Schermerhorn Sts,B
2025-05-05 14:00:00,176,15,Lafayette Av,B
2025-05-05 14:00:00,177,15,Clinton-Washington Avs,B
2025-05-05 14:00:00,179,31,Nostrand Av,B
2025-05-05 14:00:00,180,16,Kingston-Throop Avs,B
2025-05-05 14:00:00,181,32,Utica Av,B
2025-05-05 14:00:00,182,14,Ralph Av,B
2025-05-05 14:00:00,183,14,Rockaway Av,B
2025-05-05 14:00:00,185,15,Liberty Av,B
2025-05-05 14:00:00,186,14,Van Siclen Av,B
2025-05-05 14:00:00,187,14,Shepherd Av,B
2025-05-05 14:00:00,188,24,Euclid Av,B
2025-05-05 14:00:00,189,16,Grant Av,B
2025-05-05 14:00:00,190,16,80 St,Q
2025-05-05 14:00:00,191,16,88 St,Q
2025-05-05 14:00:00,192,16,Rockaway Blvd,Q
2025-05-05 14:00:00,193,7,104 St,Q
2025-05-05 14:00:00,194,8,111 St,Q
2025-05-05 14:00:00,195,4,Ozone Park-Lefferts Blvd,Q
2025-05-05 14:00:00,196,4,Aqueduct Racetrack,Q
2025-05-05 14:00:00,197,8,Aqueduct-N Conduit Av,Q
2025-05-05 14:00:00,198,4,Howard Beach-JFK Airport,Q
2025-05-05 14:00:00,200,8,Beach 90 St,Q
2025-05-05 14:00:00,201,8,Beach 98 St,Q
2025-05-05 14:00:00,202,8,Beach 105 St,Q
2025-05-05 14:00:00,203,4,Rockaway Park-Beach 116 St,Q
2025-05-05 14:00:00,204,8,Beach 67 St,Q
2025-05-05 14:00:00,205,8,Beach 60 St,Q
2025-05-05 14:00:00,206,8,Beach 44 St,Q
2025-05-05 14:00:00,207,8,Beach 36 St,Q
2025-05-05 14:00:00,208,8,Beach 25 St,Q
2025-05-05 14:00:00,209,4,Far Rockaway-Mott Av,Q
2025-05-05 14:00:00,210,8,Norwood-205 St,Bx
2025-05-05 14:00:00,211,20,Bedford Park Blvd,Bx
2025-05-05 14:00:00,212,23,Kingsbridge Rd,Bx
2025-05-05 14:00:00,213,22,Fordham Rd,Bx
2025-05-05 14:00:00,214,22,182-183 Sts,Bx
2025-05-05 14:00:00,215,22,Tremont Av,Bx
2025-05-05 14:00:00,216,24,174-175 Sts,Bx
2025-05-05 14:00:00,217,23,170 St,Bx
2025-05-05 14:00:00,218,23,167 St,Bx
2025-05-05 14:00:00,220,24,155 St,M
2025-05-05 14:00:00,221,18,21 St-Queensbridge,Q
2025-05-05 14:00:00,222,17,Roosevelt Island,M
2025-05-05 14:00:00,223,33,Lexington Av/63 St,M
2025-05-05 14:00:00,224,18,57 St,M
2025-05-05 14:00:00,225,63,47-50 Sts-Rockefeller Ctr,M
2025-05-05 14:00:00,228,31,23 St,M
2025-05-05 14:00:00,231,30,Grand St,M
2025-05-05 14:00:00,232,18,2 Av,M
2025-05-05 14:00:00,234,18,East Broadway,M
2025-05-05 14:00:00,235,18,York St,B
2025-05-05 14:00:00,236,33,Bergen St,B
2025-05-05 14:00:00,237,32,Carroll St,B
2025-05-05 14:00:00,238,34,Smith-9 Sts,B
2025-05-05 14:00:00,240,34,7 Av,B
2025-05-05 14:00:00,241,33,15 St-Prospect Park,B
2025-05-05 14:00:00,242,34,Fort Hamilton Pkwy,B
2025-05-05 14:00:00,243,26,Church Av,B
2025-05-05 14:00:00,244,17,Ditmas Av,B
2025-05-05 14:00:00,245,19,18 Av,B
2025-05-05 14:00:00,246,19,Avenue I,B
2025-05-05 14:00:00,247,19,Bay Pkwy,B
2025-05-05 14:00:00,248,18,Avenue N,B
2025-05-05 14:00:00,249,18,Avenue P,B
2025-05-05 14:00:00,250,17,Kings Hwy,B
2025-05-05 14:00:00,251,16,Avenue U,B
2025-05-05 14:00:00,252,16,Avenue X,B
2025-05-05 14:00:00,253,16,Neptune Av,B
2025-05-05 14:00:00,254,8,Jamaica-179 St,Q
2025-05-05 14:00:00,255,18,169 St,Q
2025-05-05 14:00:00,256,17,Parsons Blvd,Q
2025-05-05 14:00:00,257,17,Sutphin Blvd,Q
2025-05-05 14:00:00,258,17,Briarwood,Q
2025-05-05 14:00:00,259,36,Kew Gardens-Union Tpke,Q
2025-05-05 14:00:00,260,17,75 Av,Q
2025-05-05 14:00:00,261,49,Forest Hills-71 Av,Q
2025-05-05 14:00:00,262,31,67 Av,Q
2025-05-05 14:00:00,263,31,63 Dr-Rego Park,Q
2025-05-05 14:00:00,264,31,Woodhaven Blvd,Q
2025-05-05 14:00:00,265,31,Grand Av-Newtown,Q
2025-05-05 14:00:00,266,32,Elmhurst Av,Q
2025-05-05 14:00:00,268,31,65 St,Q
2025-05-05 14:00:00,269,31,Northern Blvd,Q
2025-05-05 14:00:00,270,30,46 St,Q
2025-05-05 14:00:00,271,31,Steinway St,Q
2025-05-05 14:00:00,272,30,36 St,Q
2025-05-05 14:00:00,273,49,Queens Plaza,Q
2025-05-05 14:00:00,276,33,5 Av/53 St,M
2025-05-05 14:00:00,277,48,7 Av,M
2025-05-05 14:00:00,278,17,Jamaica Center-Parsons/Archer,Q
2025-05-05 14:00:00,279,33,Sutphin Blvd-Archer Av-JFK Airport,Q
2025-05-05 14:00:00,280,19,Jamaica-Van Wyck,Q
2025-05-05 14:00:00,282,16,21 St,Q
2025-05-05 14:00:00,283,15,Greenpoint Av,B
2025-05-05 14:00:00,284,14,Nassau Av,B
2025-05-05 14:00:00,286,16,Broadway,B
2025-05-05 14:00:00,287,16,Flushing Av,B
2025-05-05 14:00:00,288,15,Myrtle-Willoughby Avs,B
2025-05-05 14:00:00,289,14,Bedford-Nostrand Avs,B
2025-05-05 14:00:00,290,14,Classon Av,B
2025-05-05 14:00:00,291,15,Clinton-Washington Avs,B
2025-05-05 14:00:00,292,16,Fulton St,B
2025-05-05 14:00:00,293,11,Van Cortlandt Park-242 St,Bx
2025-05-05 14:00:00,294,21,238 St,Bx
2025-05-05 14:00:00,295,20,231 St,Bx
2025-05-05 14:00:00,296,20,Marble Hill-225 St,M
2025-05-05 14:00:00,297,21,215 St,M
2025-05-05 14:00:00,298,20,207 St,M
2025-05-05 14:00:00,299,20,Dyckman St,M
2025-05-05 14:00:00,300,20,191 St,M
2025-05-05 14:00:00,301,20,181 St,M
2025-05-05 14:00:00,303,20,157 St,M
2025-05-05 14:00:00,304,20,145 St,M
2025-05-05 14:00:00,305,20,137 St-City College,M
2025-05-05 14:00:00,306,20,125 St,M
2025-05-05 14:00:00,307,20,116 St-Columbia University,M
