transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-05-05 10:00:00,subway,292,Fulton St (G),Brooklyn,metrocard,Metrocard - Fair Fare,2.0,0.0,40.68712,-73.97537
2025-05-05 10:00:00,subway,334,"Clark St (2,3)",Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.697468,-73.99309
2025-05-05 10:00:00,subway,382,Fordham Rd (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,20.0,0.0,40.862804,-73.90103
2025-05-05 10:00:00,subway,392,"125 St (4,5,6)",Manhattan,omny,OMNY - Other,7.0,1.0,40.80414,-73.93759
2025-05-05 10:00:00,subway,425,"Bronx Park East (2,5)",Bronx,omny,OMNY - Seniors & Disability,4.0,1.0,40.848827,-73.868454
2025-05-05 10:00:00,subway,432,"Prospect Av (2,5)",Bronx,omny,OMNY - Full Fare,90.0,4.0,40.819584,-73.90177
2025-05-05 10:00:00,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Seniors & Disability,27.0,4.0,40.807755,-73.945496
2025-05-05 10:00:00,subway,448,Mets-Willets Point (7),Queens,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.754623,-73.84563
2025-05-05 10:00:00,subway,84,85 St-Forest Pkwy (J),Queens,omny,OMNY - Seniors & Disability,4.0,0.0,40.692436,-73.86001
2025-05-05 10:00:00,subway,113,Knickerbocker Av (M),Brooklyn,omny,OMNY - Seniors & Disability,6.0,0.0,40.698666,-73.91971
2025-05-05 10:00:00,subway,13,"28 St (R,W)",Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.745495,-73.98869
2025-05-05 10:00:00,subway,133,Atlantic Av (L),Brooklyn,metrocard,Metrocard - Fair Fare,4.0,0.0,40.675346,-73.9031
2025-05-05 10:00:00,subway,187,Shepherd Av (C),Brooklyn,omny,OMNY - Full Fare,38.0,0.0,40.67413,-73.88075
2025-05-05 10:00:00,subway,240,"7 Av (F,G)",Brooklyn,omny,OMNY - Full Fare,291.0,1.0,40.66627,-73.98031
2025-05-05 10:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,omny,OMNY - Other,1.0,1.0,40.889248,-73.89858
2025-05-05 10:00:00,subway,295,231 St (1),Bronx,metrocard,Metrocard - Other,13.0,0.0,40.878857,-73.90483
2025-05-05 10:00:00,subway,301,181 St (1),Manhattan,metrocard,Metrocard - Other,10.0,1.0,40.849506,-73.93359
2025-05-05 10:00:00,subway,304,145 St (1),Manhattan,metrocard,Metrocard - Fair Fare,14.0,0.0,40.82655,-73.95036
2025-05-05 10:00:00,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Seniors & Disability,20.0,3.0,40.655144,-74.00355
2025-05-05 10:00:00,subway,323,Christopher St-Stonewall (1),Manhattan,omny,OMNY - Other,3.0,0.0,40.73342,-74.00291
2025-05-05 10:00:00,subway,392,"125 St (4,5,6)",Manhattan,metrocard,Metrocard - Other,75.0,2.0,40.80414,-73.93759
2025-05-05 10:00:00,subway,427,"West Farms Sq-E Tremont Av (2,5)",Bronx,metrocard,Metrocard - Other,16.0,0.0,40.840294,-73.88005
2025-05-05 10:00:00,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.640915,-73.9943
2025-05-05 10:00:00,subway,608,"4 Av-9 St (F,G,R)",Brooklyn,omny,OMNY - Seniors & Disability,21.0,3.0,40.67056,-73.989044
2025-05-05 10:00:00,subway,616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,metrocard,Metrocard - Unlimited 7-Day,107.0,0.0,40.746746,-73.891365
2025-05-05 10:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,34.0,0.0,40.740334,-74.00214
2025-05-05 10:00:00,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Full Fare,106.0,8.0,40.601875,-73.99373
2025-05-05 10:00:00,subway,129,Halsey St (L),Queens,omny,OMNY - Fair Fare,7.0,0.0,40.695602,-73.90408
2025-05-05 10:00:00,subway,156,"103 St (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,5.0,0.0,40.796093,-73.96146
2025-05-05 10:00:00,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,omny,OMNY - Seniors & Disability,103.0,2.0,40.75229,-73.99339
2025-05-05 10:00:00,subway,185,Liberty Av (C),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.67454,-73.896545
2025-05-05 10:00:00,subway,189,Grant Av (A),Brooklyn,metrocard,Metrocard - Fair Fare,8.0,0.0,40.677044,-73.86505
2025-05-05 10:00:00,subway,243,"Church Av (F,G)",Brooklyn,omny,OMNY - Other,5.0,0.0,40.64404,-73.979675
2025-05-05 10:00:00,subway,256,Parsons Blvd (F),Queens,omny,OMNY - Seniors & Disability,16.0,4.0,40.707565,-73.80333
2025-05-05 10:00:00,subway,268,"65 St (M,R)",Queens,omny,OMNY - Full Fare,90.0,0.0,40.74967,-73.89845
2025-05-05 10:00:00,subway,339,"Bergen St (2,3)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.68083,-73.9751
2025-05-05 10:00:00,subway,370,Whitlock Av (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.826527,-73.886284
2025-05-05 10:00:00,subway,371,Hunts Point Av (6),Bronx,omny,OMNY - Students,25.0,3.0,40.82095,-73.89055
2025-05-05 10:00:00,subway,380,Bedford Park Blvd-Lehman College (4),Bronx,metrocard,Metrocard - Other,7.0,0.0,40.873413,-73.89006
2025-05-05 10:00:00,subway,442,Eastchester-Dyre Av (5),Bronx,metrocard,Metrocard - Full Fare,13.0,4.0,40.8883,-73.83083
2025-05-05 10:00:00,subway,455,69 St (7),Queens,omny,OMNY - Seniors & Disability,6.0,0.0,40.746326,-73.8964
2025-05-05 10:00:00,subway,476,86 St (Q),Manhattan,omny,OMNY - Seniors & Disability,56.0,3.0,40.77789,-73.95179
2025-05-05 10:00:00,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Seniors & Disability,18.0,0.0,40.61762,-73.9594
2025-05-05 10:00:00,subway,53,Neck Rd (Q),Brooklyn,omny,OMNY - Students,19.0,0.0,40.595245,-73.95516
2025-05-05 10:00:00,subway,616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,omny,OMNY - Fair Fare,47.0,6.0,40.746746,-73.891365
2025-05-05 10:00:00,subway,626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,metrocard,Metrocard - Fair Fare,8.0,1.0,40.670513,-73.95869
2025-05-05 10:00:00,subway,145,190 St (A),Manhattan,metrocard,Metrocard - Fair Fare,5.0,0.0,40.85902,-73.93418
2025-05-05 10:00:00,subway,168,"Spring St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.726227,-74.00374
2025-05-05 10:00:00,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Full Fare,88.0,3.0,40.677044,-73.86505
2025-05-05 10:00:00,subway,190,80 St (A),Queens,metrocard,Metrocard - Unlimited 30-Day,12.0,0.0,40.67937,-73.85899
2025-05-05 10:00:00,subway,2,"Astoria Blvd (N,W)",Queens,metrocard,Metrocard - Other,9.0,1.0,40.77026,-73.91785
2025-05-05 10:00:00,subway,20,"City Hall (R,W)",Manhattan,omny,OMNY - Seniors & Disability,4.0,0.0,40.713284,-74.00698
2025-05-05 10:00:00,subway,243,"Church Av (F,G)",Brooklyn,metrocard,Metrocard - Full Fare,25.0,2.0,40.64404,-73.979675
2025-05-05 10:00:00,subway,252,Avenue X (F),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.58962,-73.97425
2025-05-05 10:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,omny,OMNY - Students,3.0,0.0,40.889248,-73.89858
2025-05-05 10:00:00,subway,311,86 St (1),Manhattan,metrocard,Metrocard - Other,12.0,0.0,40.788643,-73.97622
2025-05-05 10:00:00,subway,385,176 St (4),Bronx,omny,OMNY - Seniors & Disability,4.0,1.0,40.84848,-73.9118
2025-05-05 10:00:00,subway,409,Spring St (6),Manhattan,omny,OMNY - Seniors & Disability,9.0,0.0,40.7223,-73.99714
2025-05-05 10:00:00,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Full Fare,54.0,0.0,40.82388,-73.93647
2025-05-05 10:00:00,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Full Fare,221.0,9.0,40.807755,-73.945496
2025-05-05 10:00:00,subway,53,Neck Rd (Q),Brooklyn,metrocard,Metrocard - Fair Fare,16.0,0.0,40.595245,-73.95516
2025-05-05 10:00:00,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,40.0,5.0,40.57762,-73.96137
2025-05-05 10:00:00,subway,61,50 St (D),Brooklyn,omny,OMNY - Full Fare,49.0,3.0,40.63626,-73.99479
2025-05-05 10:00:00,subway,617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)",Brooklyn,metrocard,Metrocard - Seniors & Disability,30.0,3.0,40.684162,-73.97779
2025-05-05 10:00:00,subway,91,"Alabama Av (J,Z)",Brooklyn,metrocard,Metrocard - Fair Fare,1.0,1.0,40.67699,-73.89865
2025-05-05 10:00:00,subway,126,Jefferson St (L),Brooklyn,omny,OMNY - Students,7.0,0.0,40.706608,-73.92291
2025-05-05 10:00:00,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,omny,OMNY - Seniors & Disability,4.0,2.0,40.646652,-73.90185
2025-05-05 10:00:00,subway,157,"96 St (C,B)",Manhattan,metrocard,Metrocard - Full Fare,20.0,2.0,40.79164,-73.9647
2025-05-05 10:00:00,subway,160,"72 St (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.775593,-73.97641
2025-05-05 10:00:00,subway,183,Rockaway Av (C),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,14.0,0.0,40.67834,-73.91195
2025-05-05 10:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,omny,OMNY - Seniors & Disability,20.0,5.0,40.675377,-73.87211
2025-05-05 10:00:00,subway,231,"Grand St (B,D)",Manhattan,omny,OMNY - Seniors & Disability,78.0,4.0,40.718266,-73.99375
2025-05-05 10:00:00,subway,282,21 St (G),Queens,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.744064,-73.94972
2025-05-05 10:00:00,subway,283,Greenpoint Av (G),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,18.0,0.0,40.731354,-73.95445
2025-05-05 10:00:00,subway,286,Broadway (G),Brooklyn,metrocard,Metrocard - Other,5.0,0.0,40.706093,-73.95031
2025-05-05 10:00:00,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Fair Fare,10.0,0.0,40.80772,-73.96411
2025-05-05 10:00:00,subway,311,86 St (1),Manhattan,omny,OMNY - Students,13.0,0.0,40.788643,-73.97622
2025-05-05 10:00:00,subway,358,"Newkirk Av-Little Haiti (2,5)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,13.0,0.0,40.63997,-73.94841
2025-05-05 10:00:00,subway,43,Parkside Av (Q),Brooklyn,metrocard,Metrocard - Seniors & Disability,8.0,0.0,40.655293,-73.961494
2025-05-05 10:00:00,subway,432,"Prospect Av (2,5)",Bronx,metrocard,Metrocard - Seniors & Disability,4.0,1.0,40.819584,-73.90177
2025-05-05 10:00:00,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Students,8.0,0.0,40.82388,-73.93647
2025-05-05 10:00:00,subway,456,61 St-Woodside (7),Queens,metrocard,Metrocard - Full Fare,76.0,8.0,40.74563,-73.902985
2025-05-05 10:00:00,subway,457,52 St (7),Queens,omny,OMNY - Full Fare,195.0,0.0,40.74415,-73.91255
2025-05-05 10:00:00,subway,47,"Newkirk Plaza (B,Q)",Brooklyn,omny,OMNY - Fair Fare,4.0,1.0,40.635082,-73.96279
2025-05-05 10:00:00,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.640915,-73.9943
2025-05-05 10:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,omny,OMNY - Other,2.0,0.0,40.740334,-74.00214
2025-05-05 10:00:00,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,omny,OMNY - Seniors & Disability,66.0,1.0,40.71009,-74.007835
2025-05-05 10:00:00,subway,84,85 St-Forest Pkwy (J),Queens,metrocard,Metrocard - Other,1.0,0.0,40.692436,-73.86001
2025-05-05 10:00:00,subway,84,85 St-Forest Pkwy (J),Queens,omny,OMNY - Students,4.0,0.0,40.692436,-73.86001
2025-05-05 10:00:00,subway,95,"Gates Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,17.0,0.0,40.68963,-73.92227
2025-05-05 10:00:00,subway,100,"Hewes St (M,J)",Brooklyn,omny,OMNY - Seniors & Disability,4.0,1.0,40.70687,-73.95343
2025-05-05 10:00:00,subway,134,Sutter Av (L),Brooklyn,omny,OMNY - Seniors & Disability,5.0,0.0,40.66937,-73.90198
2025-05-05 10:00:00,subway,247,Bay Pkwy (F),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.62077,-73.975266
2025-05-05 10:00:00,subway,251,Avenue U (F),Brooklyn,omny,OMNY - Full Fare,38.0,4.0,40.59606,-73.97336
2025-05-05 10:00:00,subway,272,"36 St (M,R)",Queens,metrocard,Metrocard - Seniors & Disability,5.0,0.0,40.75204,-73.92878
2025-05-05 10:00:00,subway,288,Myrtle-Willoughby Avs (G),Brooklyn,omny,OMNY - Fair Fare,4.0,0.0,40.69457,-73.94904
2025-05-05 10:00:00,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Students,33.0,4.0,40.655144,-74.00355
2025-05-05 10:00:00,subway,343,Nostrand Av (3),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.669846,-73.95046
2025-05-05 10:00:00,subway,429,"Freeman St (2,5)",Bronx,omny,OMNY - Full Fare,63.0,0.0,40.829994,-73.89187
2025-05-05 10:00:00,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Fair Fare,3.0,0.0,40.82388,-73.93647
2025-05-05 10:00:00,subway,452,90 St-Elmhurst Av (7),Queens,omny,OMNY - Seniors & Disability,41.0,1.0,40.74841,-73.87661
2025-05-05 10:00:00,subway,453,82 St-Jackson Hts (7),Queens,omny,OMNY - Fair Fare,3.0,1.0,40.747658,-73.8837
2025-05-05 10:00:00,subway,453,82 St-Jackson Hts (7),Queens,omny,OMNY - Other,7.0,1.0,40.747658,-73.8837
2025-05-05 10:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,omny,OMNY - Full Fare,594.0,13.0,40.740334,-74.00214
2025-05-05 10:00:00,subway,95,"Gates Av (J,Z)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.68963,-73.92227
2025-05-05 10:00:00,subway,99,"Lorimer St (M,J)",Brooklyn,omny,OMNY - Seniors & Disability,12.0,1.0,40.70387,-73.94741
2025-05-05 10:00:00,staten_island_railway,501,St George (SIR),Staten Island,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0,40.64375,-74.07365
2025-05-05 10:00:00,subway,100,"Hewes St (M,J)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.70687,-73.95343
2025-05-05 10:00:00,subway,109,Fresh Pond Rd (M),Queens,metrocard,Metrocard - Seniors & Disability,14.0,0.0,40.706184,-73.895874
2025-05-05 10:00:00,subway,113,Knickerbocker Av (M),Brooklyn,metrocard,Metrocard - Fair Fare,4.0,0.0,40.698666,-73.91971
2025-05-05 10:00:00,subway,145,190 St (A),Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.85902,-73.93418
2025-05-05 10:00:00,subway,156,"103 St (C,B)",Manhattan,metrocard,Metrocard - Fair Fare,6.0,0.0,40.796093,-73.96146
2025-05-05 10:00:00,subway,222,Roosevelt Island (M),Manhattan,omny,OMNY - Students,8.0,1.0,40.759144,-73.95326
2025-05-05 10:00:00,subway,235,York St (F),Brooklyn,omny,OMNY - Full Fare,238.0,1.0,40.701397,-73.98675
2025-05-05 10:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Students,27.0,13.0,40.712646,-73.78381
2025-05-05 10:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,metrocard,Metrocard - Full Fare,106.0,24.0,40.72169,-73.84452
2025-05-05 10:00:00,subway,261,"Forest Hills-71 Av (E,F,M,R)",Queens,omny,OMNY - Other,12.0,1.0,40.72169,-73.84452
2025-05-05 10:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Fair Fare,40.0,1.0,40.737015,-73.87722
2025-05-05 10:00:00,subway,286,Broadway (G),Brooklyn,metrocard,Metrocard - Seniors & Disability,5.0,0.0,40.706093,-73.95031
2025-05-05 10:00:00,subway,321,18 St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.74104,-73.99787
2025-05-05 10:00:00,subway,343,Nostrand Av (3),Brooklyn,omny,OMNY - Other,1.0,0.0,40.669846,-73.95046
2025-05-05 10:00:00,subway,44,"Church Av (B,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,12.0,1.0,40.650528,-73.96298
2025-05-05 10:00:00,subway,44,"Church Av (B,Q)",Brooklyn,omny,OMNY - Seniors & Disability,36.0,4.0,40.650528,-73.96298
2025-05-05 10:00:00,subway,448,Mets-Willets Point (7),Queens,metrocard,Metrocard - Fair Fare,1.0,0.0,40.754623,-73.84563
2025-05-05 10:00:00,subway,461,"Queensboro Plaza (7,N,W)",Queens,metrocard,Metrocard - Unlimited 7-Day,44.0,0.0,40.750584,-73.9402
2025-05-05 10:00:00,subway,608,"4 Av-9 St (F,G,R)",Brooklyn,metrocard,Metrocard - Full Fare,29.0,2.0,40.67056,-73.989044
2025-05-05 10:00:00,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,metrocard,Metrocard - Seniors & Disability,24.0,0.0,40.71009,-74.007835
2025-05-05 10:00:00,subway,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,metrocard,Metrocard - Other,54.0,3.0,40.702576,-74.01333
2025-05-05 10:00:00,subway,66,18 Av (D),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,25.0,0.0,40.607952,-74.00174
2025-05-05 10:00:00,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Seniors & Disability,19.0,0.0,40.631386,-74.00535
2025-05-05 10:00:00,subway,99,"Lorimer St (M,J)",Brooklyn,omny,OMNY - Full Fare,73.0,2.0,40.70387,-73.94741
2025-05-05 10:00:00,subway,218,"167 St (B,D)",Bronx,metrocard,Metrocard - Fair Fare,16.0,1.0,40.83377,-73.91844
2025-05-05 10:00:00,subway,109,Fresh Pond Rd (M),Queens,metrocard,Metrocard - Unlimited 7-Day,10.0,0.0,40.706184,-73.895874
2025-05-05 10:00:00,subway,118,3 Av (L),Manhattan,metrocard,Metrocard - Full Fare,11.0,1.0,40.73285,-73.98612
2025-05-05 10:00:00,subway,146,181 St (A),Manhattan,omny,OMNY - Seniors & Disability,52.0,2.0,40.851696,-73.937965
2025-05-05 10:00:00,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,1.0,40.781433,-73.972145
2025-05-05 10:00:00,subway,194,111 St (A),Queens,metrocard,Metrocard - Other,1.0,0.0,40.68433,-73.83216
2025-05-05 10:00:00,subway,194,111 St (A),Queens,metrocard,Metrocard - Seniors & Disability,3.0,0.0,40.68433,-73.83216
2025-05-05 10:00:00,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Full Fare,112.0,8.0,40.839306,-73.9134
2025-05-05 10:00:00,subway,223,"Lexington Av/63 St (M,Q)",Manhattan,omny,OMNY - Full Fare,321.0,52.0,40.76463,-73.96611
2025-05-05 10:00:00,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,13.0,0.0,40.7234,-73.98994
2025-05-05 10:00:00,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,omny,OMNY - Seniors & Disability,64.0,32.0,40.70215,-73.80111
2025-05-05 10:00:00,subway,303,157 St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,27.0,0.0,40.83404,-73.94489
2025-05-05 10:00:00,subway,341,"Eastern Pkwy-Brooklyn Museum (2,3)",Brooklyn,metrocard,Metrocard - Fair Fare,6.0,0.0,40.671986,-73.96438
2025-05-05 10:00:00,subway,343,Nostrand Av (3),Brooklyn,omny,OMNY - Full Fare,83.0,2.0,40.669846,-73.95046
2025-05-05 10:00:00,subway,364,Zerega Av (6),Bronx,omny,OMNY - Students,3.0,0.0,40.836487,-73.84704
2025-05-05 10:00:00,subway,395,103 St (6),Manhattan,omny,OMNY - Other,4.0,1.0,40.7906,-73.94748
2025-05-05 10:00:00,subway,404,28 St (6),Manhattan,omny,OMNY - Other,4.0,0.0,40.74307,-73.98426
2025-05-05 10:00:00,subway,417,"Nereid Av (2,5)",Bronx,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.89838,-73.85438
2025-05-05 10:00:00,subway,425,"Bronx Park East (2,5)",Bronx,omny,OMNY - Full Fare,37.0,4.0,40.848827,-73.868454
2025-05-05 10:00:00,subway,426,"E 180 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,12.0,0.0,40.841892,-73.87349
2025-05-05 10:00:00,subway,444,Gun Hill Rd (5),Bronx,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.869526,-73.84638
2025-05-05 10:00:00,subway,457,52 St (7),Queens,metrocard,Metrocard - Unlimited 7-Day,26.0,0.0,40.74415,-73.91255
2025-05-05 10:00:00,subway,459,40 St-Lowery St (7),Queens,metrocard,Metrocard - Seniors & Disability,19.0,1.0,40.743782,-73.92402
2025-05-05 10:00:00,subway,46,Cortelyou Rd (Q),Brooklyn,omny,OMNY - Other,1.0,0.0,40.640926,-73.96389
2025-05-05 10:00:00,subway,46,Cortelyou Rd (Q),Brooklyn,omny,OMNY - Seniors & Disability,15.0,0.0,40.640926,-73.96389
2025-05-05 10:00:00,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Students,32.0,3.0,40.61762,-73.9594
2025-05-05 10:00:00,subway,59,9 Av (D),Brooklyn,omny,OMNY - Full Fare,123.0,4.0,40.646294,-73.99432
2025-05-05 10:00:00,subway,60,Fort Hamilton Pkwy (D),Brooklyn,omny,OMNY - Seniors & Disability,4.0,0.0,40.640915,-73.9943
2025-05-05 10:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,metrocard,Metrocard - Seniors & Disability,15.0,1.0,40.740334,-74.00214
2025-05-05 10:00:00,subway,8,"5 Av/59 St (N,R,W)",Manhattan,omny,OMNY - Seniors & Disability,9.0,0.0,40.764812,-73.97335
2025-05-05 10:00:00,subway,100,"Hewes St (M,J)",Brooklyn,metrocard,Metrocard - Seniors & Disability,4.0,0.0,40.70687,-73.95343
2025-05-05 10:00:00,subway,119,1 Av (L),Manhattan,omny,OMNY - Students,19.0,2.0,40.730953,-73.98163
2025-05-05 10:00:00,subway,147,175 St (A),Manhattan,omny,OMNY - Seniors & Disability,21.0,1.0,40.84739,-73.939705
2025-05-05 10:00:00,subway,16,"8 St-NYU (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,15.0,0.0,40.730328,-73.99263
2025-05-05 10:00:00,subway,259,"Kew Gardens-Union Tpke (E,F)",Queens,omny,OMNY - Full Fare,454.0,186.0,40.71444,-73.83101
2025-05-05 10:00:00,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,39.0,0.0,40.76678,-73.92148
2025-05-05 10:00:00,subway,300,191 St (1),Manhattan,omny,OMNY - Seniors & Disability,12.0,0.0,40.855225,-73.92941
2025-05-05 10:00:00,subway,334,"Clark St (2,3)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,13.0,0.0,40.697468,-73.99309
2025-05-05 10:00:00,subway,346,Sutter Av-Rutland Rd (3),Brooklyn,omny,OMNY - Students,25.0,2.0,40.66472,-73.92261
2025-05-05 10:00:00,subway,349,Junius St (3),Brooklyn,omny,OMNY - Students,5.0,1.0,40.663513,-73.90245
2025-05-05 10:00:00,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,14.0,0.0,40.852463,-73.82812
2025-05-05 10:00:00,subway,399,68 St-Hunter College (6),Manhattan,omny,OMNY - Fair Fare,7.0,0.0,40.768143,-73.96387
2025-05-05 10:00:00,subway,407,Astor Pl (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,14.0,0.0,40.730053,-73.99107
2025-05-05 10:00:00,subway,413,"Wall St (4,5)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,16.0,0.0,40.707558,-74.01186
2025-05-05 10:00:00,subway,431,"Intervale Av (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,8.0,0.0,40.82218,-73.896736
2025-05-05 10:00:00,subway,438,"135 St (2,3)",Manhattan,omny,OMNY - Full Fare,201.0,1.0,40.814228,-73.94077
2025-05-05 10:00:00,subway,52,Avenue U (Q),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.5993,-73.95593
2025-05-05 10:00:00,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,24.0,0.0,40.577423,-73.98123
2025-05-05 10:00:00,subway,605,"168 St-Washington Hts (1,A,C)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,34.0,0.0,40.840637,-73.93985
2025-05-05 10:00:00,subway,82,"104 St (J,Z)",Queens,omny,OMNY - Full Fare,53.0,0.0,40.69518,-73.84433
2025-05-05 10:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,28.0,0.0,40.675377,-73.87211
2025-05-05 10:00:00,subway,123,Grand St (L),Brooklyn,omny,OMNY - Full Fare,158.0,27.0,40.711926,-73.94067
2025-05-05 10:00:00,subway,127,DeKalb Av (L),Brooklyn,omny,OMNY - Full Fare,404.0,15.0,40.70381,-73.91843
2025-05-05 10:00:00,subway,135,Livonia Av (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.66404,-73.90057
2025-05-05 10:00:00,subway,147,175 St (A),Manhattan,omny,OMNY - Other,4.0,0.0,40.84739,-73.939705
2025-05-05 10:00:00,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Unlimited 7-Day,13.0,0.0,40.836014,-73.939896
2025-05-05 10:00:00,subway,183,Rockaway Av (C),Brooklyn,metrocard,Metrocard - Fair Fare,10.0,0.0,40.67834,-73.91195
2025-05-05 10:00:00,subway,190,80 St (A),Queens,omny,OMNY - Students,19.0,0.0,40.67937,-73.85899
2025-05-05 10:00:00,subway,191,88 St (A),Queens,metrocard,Metrocard - Full Fare,12.0,0.0,40.679844,-73.85147
2025-05-05 10:00:00,subway,224,57 St (M),Manhattan,omny,OMNY - Full Fare,195.0,4.0,40.763973,-73.97745
2025-05-05 10:00:00,subway,276,"5 Av/53 St (E,F)",Manhattan,omny,OMNY - Seniors & Disability,9.0,0.0,40.760166,-73.97523
2025-05-05 10:00:00,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,omny,OMNY - Students,53.0,22.0,40.70215,-73.80111
