trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"01-BGO--10-T3-8023","13:53:00","13:53:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8023","13:58:00","13:58:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8023","14:04:00","14:04:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8023","14:12:00","14:13:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8023","14:19:00","14:19:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8023","14:33:00","14:33:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8023","14:49:00","14:49:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8023","14:57:00","14:57:00","20296","13","","1","0","162284.41"
"01-BGO--10-T3-8025","14:02:00","14:02:00","20043","1","","0","0","0.00"
"01-BGO--10-T3-8025","14:10:00","14:10:00","22240","2","","0","1","5431.01"
"01-BGO--10-T3-8025","14:35:00","14:35:00","19998","3","","0","0","38204.78"
"01-BGO--10-T3-8025","14:42:00","14:42:00","20303","4","","0","0","50369.88"
"01-BGO--10-T3-8025","14:47:00","14:47:00","20337","5","","0","0","56832.94"
"01-BGO--10-T3-8025","14:53:00","14:53:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8025","14:58:00","14:58:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8025","15:04:00","15:04:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8025","15:12:00","15:13:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8025","15:19:00","15:19:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8025","15:33:00","15:33:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8025","15:49:00","15:49:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8025","15:57:00","15:57:00","20296","13","","1","0","162284.41"
"01-BGO--10-T3-8026","09:49:00","09:49:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8026","09:53:00","09:53:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8026","10:11:00","10:11:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8026","10:27:00","10:27:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8026","10:35:00","10:35:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8026","10:44:00","10:44:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8026","10:50:00","10:50:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8026","10:55:00","10:55:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8026","11:00:00","11:00:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8026","11:05:00","11:05:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8026","11:17:00","11:17:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8026","11:39:00","11:39:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8026","11:49:00","11:49:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8027","15:02:00","15:02:00","20043","1","","0","0","0.00"
"01-BGO--10-T3-8027","15:10:00","15:10:00","22240","2","","0","1","5431.01"
"01-BGO--10-T3-8027","15:35:00","15:35:00","19998","3","","0","0","38204.78"
"01-BGO--10-T3-8027","15:42:00","15:42:00","20303","4","","0","0","50369.88"
"01-BGO--10-T3-8027","15:47:00","15:47:00","20337","5","","0","0","56832.94"
"01-BGO--10-T3-8027","15:53:00","15:53:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8027","15:58:00","15:58:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8027","16:04:00","16:04:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8027","16:12:00","16:13:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8027","16:19:00","16:19:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8027","16:33:00","16:33:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8027","16:49:00","16:49:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8027","16:57:00","16:57:00","20296","13","","1","0","162284.41"
"01-BGO--10-T3-8028","10:28:00","10:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8028","10:32:00","10:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8028","10:54:00","10:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8028","11:06:00","11:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8028","11:14:00","11:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8028","11:23:00","11:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8028","11:29:00","11:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8028","11:34:00","11:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8028","11:40:00","11:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8028","11:45:00","11:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8028","11:57:00","11:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8028","12:19:00","12:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8028","12:29:00","12:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8029","16:02:00","16:02:00","20043","1","","0","0","0.00"
"01-BGO--10-T3-8029","16:10:00","16:10:00","22240","2","","0","1","5431.01"
"01-BGO--10-T3-8029","16:35:00","16:35:00","19998","3","","0","0","38204.78"
"01-BGO--10-T3-8029","16:42:00","16:42:00","20303","4","","0","0","50369.88"
"01-BGO--10-T3-8029","16:47:00","16:47:00","20337","5","","0","0","56832.94"
"01-BGO--10-T3-8029","16:53:00","16:53:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8029","16:58:00","16:58:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8029","17:04:00","17:04:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8029","17:12:00","17:13:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8029","17:19:00","17:19:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8029","17:33:00","17:33:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8029","17:49:00","17:49:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8029","17:57:00","17:57:00","20296","13","","1","0","162284.41"
"01-BGO--10-T3-8030","11:28:00","11:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8030","11:32:00","11:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8030","11:54:00","11:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8030","12:06:00","12:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8030","12:14:00","12:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8030","12:23:00","12:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8030","12:29:00","12:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8030","12:34:00","12:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8030","12:40:00","12:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8030","12:45:00","12:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8030","12:57:00","12:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8030","13:19:00","13:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8030","13:29:00","13:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8031","17:02:00","17:02:00","20043","1","","0","0","0.00"
"01-BGO--10-T3-8031","17:10:00","17:10:00","22240","2","","0","1","5431.01"
"01-BGO--10-T3-8031","17:35:00","17:35:00","19998","3","","0","0","38204.78"
"01-BGO--10-T3-8031","17:42:00","17:42:00","20303","4","","0","0","50369.88"
"01-BGO--10-T3-8031","17:47:00","17:47:00","20337","5","","0","0","56832.94"
"01-BGO--10-T3-8031","17:53:00","17:53:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8031","17:58:00","17:58:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8031","18:04:00","18:04:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8031","18:12:00","18:13:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8031","18:19:00","18:19:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8031","18:33:00","18:33:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8031","18:49:00","18:49:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8031","18:57:00","18:57:00","20296","13","","1","0","162284.41"
"01-BGO--10-T3-8032","12:28:00","12:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8032","12:32:00","12:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8032","12:54:00","12:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8032","13:06:00","13:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8032","13:14:00","13:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8032","13:23:00","13:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8032","13:29:00","13:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8032","13:34:00","13:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8032","13:40:00","13:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8032","13:45:00","13:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8032","13:57:00","13:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8032","14:19:00","14:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8032","14:29:00","14:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8036","14:28:00","14:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8036","14:32:00","14:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8036","14:54:00","14:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8036","15:06:00","15:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8036","15:14:00","15:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8036","15:23:00","15:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8036","15:29:00","15:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8036","15:34:00","15:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8036","15:40:00","15:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8036","15:45:00","15:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8036","15:57:00","15:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8036","16:19:00","16:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8036","16:29:00","16:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8038","15:28:00","15:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8038","15:32:00","15:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8038","15:54:00","15:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8038","16:06:00","16:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8038","16:14:00","16:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8038","16:23:00","16:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8038","16:29:00","16:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8038","16:34:00","16:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8038","16:40:00","16:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8038","16:45:00","16:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8038","16:57:00","16:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8038","17:19:00","17:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8038","17:29:00","17:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8042","16:28:00","16:28:00","20296","1","","0","0","0.00"
"01-BGO--10-T3-8042","16:32:00","16:32:00","20317","2","","0","0","4834.98"
"01-BGO--10-T3-8042","16:54:00","16:54:00","20301","3","","0","0","36787.22"
"01-BGO--10-T3-8042","17:06:00","17:06:00","20326","4","","0","0","60138.14"
"01-BGO--10-T3-8042","17:14:00","17:14:00","20320","5","","0","0","70785.27"
"01-BGO--10-T3-8042","17:23:00","17:23:00","20361","6","","0","0","84251.00"
"01-BGO--10-T3-8042","17:29:00","17:29:00","20325","7","","0","0","92568.17"
"01-BGO--10-T3-8042","17:34:00","17:34:00","20315","8","","0","0","98138.69"
"01-BGO--10-T3-8042","17:40:00","17:40:00","20337","9","","0","0","105451.47"
"01-BGO--10-T3-8042","17:45:00","17:45:00","20303","10","","0","0","111914.53"
"01-BGO--10-T3-8042","17:57:00","17:57:00","19998","11","","0","0","124079.63"
"01-BGO--10-T3-8042","18:19:00","18:19:00","22240","12","","1","0","156853.40"
"01-BGO--10-T3-8042","18:29:00","18:29:00","20043","13","","1","0","162284.46"
"01-BGO--10-T3-8051","19:47:00","19:47:00","20043","1","","0","0","0.00"
"01-BGO--10-T3-8051","19:55:00","19:55:00","22240","2","","0","1","5431.01"
"01-BGO--10-T3-8051","20:22:00","20:22:00","19998","3","","0","0","38204.78"
"01-BGO--10-T3-8051","20:29:00","20:29:00","20303","4","","0","0","50369.88"
"01-BGO--10-T3-8051","20:34:00","20:34:00","20337","5","","0","0","56832.94"
"01-BGO--10-T3-8051","20:40:00","20:40:00","20315","6","","0","0","64145.72"
"01-BGO--10-T3-8051","20:45:00","20:45:00","20325","7","","0","0","69716.24"
"01-BGO--10-T3-8051","20:51:00","20:51:00","20361","8","","0","0","78033.41"
"01-BGO--10-T3-8051","20:59:00","20:59:00","20320","9","","0","0","91499.14"
"01-BGO--10-T3-8051","21:05:00","21:05:00","20326","10","","0","0","102146.26"
"01-BGO--10-T3-8051","21:18:00","21:18:00","20301","11","","0","0","125497.19"
"01-BGO--10-T3-8051","21:35:00","21:35:00","20317","12","","0","0","157449.43"
"01-BGO--10-T3-8051","21:43:00","21:43:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8000","05:06:00","05:06:00","20320","1","","0","0","0.00"
"01-BGO--11-T0-8000","05:14:00","05:14:00","20361","2","","0","0","13465.73"
"01-BGO--11-T0-8000","05:20:00","05:20:00","20325","3","","0","0","21782.90"
"01-BGO--11-T0-8000","05:24:00","05:24:00","20315","4","","0","0","27353.42"
"01-BGO--11-T0-8000","05:29:00","05:29:00","20337","5","","0","0","34666.20"
"01-BGO--11-T0-8000","05:34:00","05:34:00","20303","6","","0","0","41129.26"
"01-BGO--11-T0-8000","05:44:00","05:44:00","19998","7","","0","0","53294.36"
"01-BGO--11-T0-8000","06:07:00","06:07:00","22240","8","","1","0","86068.13"
"01-BGO--11-T0-8000","06:18:00","06:18:00","20043","9","","1","0","91499.19"
"01-BGO--11-T0-8002","05:09:00","05:09:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8002","05:13:00","05:13:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8002","05:30:00","05:30:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8002","05:43:00","05:43:00","20326","4","","0","0","60138.14"
"01-BGO--11-T0-8002","05:51:00","05:51:00","20320","5","","0","0","70785.27"
"01-BGO--11-T0-8002","05:59:00","05:59:00","20361","6","","0","0","84251.00"
"01-BGO--11-T0-8002","06:05:00","06:05:00","20325","7","","0","0","92568.17"
"01-BGO--11-T0-8002","06:10:00","06:10:00","20315","8","","0","0","98138.69"
"01-BGO--11-T0-8002","06:15:00","06:15:00","20337","9","","0","0","105451.47"
"01-BGO--11-T0-8002","06:19:00","06:19:00","20303","10","","0","0","111914.53"
"01-BGO--11-T0-8002","06:30:00","06:30:00","19998","11","","0","0","124079.63"
"01-BGO--11-T0-8002","06:57:00","06:57:00","22240","12","","1","0","156853.40"
"01-BGO--11-T0-8002","07:07:00","07:07:00","20043","13","","1","0","162284.46"
"01-BGO--11-T0-8003","06:22:00","06:22:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8003","06:30:00","06:30:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8003","06:54:00","06:54:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8003","07:02:00","07:02:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8003","07:07:00","07:07:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8003","07:13:00","07:13:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8003","07:18:00","07:18:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8003","07:25:00","07:25:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8003","07:34:00","07:34:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8003","07:40:00","07:40:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8003","07:53:00","07:53:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8003","08:10:00","08:10:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8003","08:18:00","08:18:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8004","05:36:00","05:36:00","20309","1","","0","0","0.00"
"01-BGO--11-T0-8004","05:44:00","05:46:00","20296","2","","0","0","7853.96"
"01-BGO--11-T0-8004","05:50:00","05:50:00","20317","3","","0","0","12688.94"
"01-BGO--11-T0-8004","06:07:00","06:07:00","20301","4","","0","0","44641.18"
"01-BGO--11-T0-8004","06:36:00","06:36:00","20315","5","","0","0","105992.65"
"01-BGO--11-T0-8004","07:18:00","07:18:00","22240","6","","1","0","164707.36"
"01-BGO--11-T0-8004","07:28:00","07:28:00","20043","7","","1","0","170138.42"
"01-BGO--11-T0-8006","06:32:00","06:32:00","20320","1","","0","0","0.00"
"01-BGO--11-T0-8006","06:41:00","06:41:00","20361","2","","0","0","13465.73"
"01-BGO--11-T0-8006","06:47:00","06:47:00","20325","3","","0","0","21782.90"
"01-BGO--11-T0-8006","06:52:00","06:52:00","20315","4","","0","0","27353.42"
"01-BGO--11-T0-8006","06:57:00","06:57:00","20337","5","","0","0","34666.20"
"01-BGO--11-T0-8006","07:02:00","07:02:00","20303","6","","0","0","41129.26"
"01-BGO--11-T0-8006","07:12:00","07:12:00","19998","7","","0","0","53294.36"
"01-BGO--11-T0-8006","07:40:00","07:40:00","22240","8","","1","0","86068.13"
"01-BGO--11-T0-8006","07:50:00","07:50:00","20043","9","","1","0","91499.19"
"01-BGO--11-T0-8010","06:01:00","06:01:00","47642","1","","0","0","0.00"
"01-BGO--11-T0-8010","06:08:00","06:10:00","20296","2","","0","0","19289.41"
"01-BGO--11-T0-8010","06:14:00","06:14:00","20317","3","","0","0","24124.39"
"01-BGO--11-T0-8010","06:31:00","06:31:00","20301","4","","0","0","56076.63"
"01-BGO--11-T0-8010","06:44:00","06:44:00","20326","5","","0","0","79427.55"
"01-BGO--11-T0-8010","06:52:00","06:52:00","20320","6","","0","0","90074.68"
"01-BGO--11-T0-8010","07:00:00","07:00:00","20361","7","","0","0","103540.41"
"01-BGO--11-T0-8010","07:06:00","07:06:00","20325","8","","0","0","111857.58"
"01-BGO--11-T0-8010","07:11:00","07:11:00","20315","9","","0","0","117428.10"
"01-BGO--11-T0-8010","07:16:00","07:16:00","20337","10","","0","0","124740.88"
"01-BGO--11-T0-8010","07:20:00","07:20:00","20303","11","","0","0","131203.94"
"01-BGO--11-T0-8010","07:40:00","07:40:00","22244","12","","1","0","158466.49"
"01-BGO--11-T0-8010","07:59:00","07:59:00","22240","13","","1","0","176142.81"
"01-BGO--11-T0-8010","08:09:00","08:09:00","20043","14","","1","0","181573.87"
"01-BGO--11-T0-8011","09:01:00","09:01:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8011","09:09:00","09:09:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8011","09:33:00","09:33:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8011","09:40:00","09:40:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8011","09:45:00","09:45:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8011","09:51:00","09:51:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8011","09:56:00","09:56:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8011","10:02:00","10:02:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8011","10:11:00","10:14:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8011","10:20:00","10:20:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8011","10:34:00","10:34:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8011","10:50:00","10:50:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8011","10:58:00","10:58:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8013","10:02:00","10:02:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8013","10:10:00","10:10:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8013","10:35:00","10:35:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8013","10:42:00","10:42:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8013","10:47:00","10:47:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8013","10:53:00","10:53:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8013","10:58:00","10:58:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8013","11:04:00","11:04:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8013","11:12:00","11:14:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8013","11:20:00","11:20:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8013","11:34:00","11:34:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8013","11:50:00","11:50:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8013","11:58:00","12:03:00","20296","13","","0","0","162284.41"
"01-BGO--11-T0-8013","12:11:00","12:11:00","20309","14","","1","0","170138.37"
"01-BGO--11-T0-8014","06:20:00","06:20:00","20309","1","","0","0","0.00"
"01-BGO--11-T0-8014","06:28:00","06:30:00","20296","2","","0","0","7853.96"
"01-BGO--11-T0-8014","06:34:00","06:34:00","20317","3","","0","0","12688.94"
"01-BGO--11-T0-8014","06:51:00","06:51:00","20301","4","","0","0","44641.18"
"01-BGO--11-T0-8014","07:09:00","07:09:00","20320","5","","0","0","78639.23"
"01-BGO--11-T0-8014","07:18:00","07:18:00","20361","6","","0","0","92104.96"
"01-BGO--11-T0-8014","07:24:00","07:24:00","20325","7","","0","0","100422.13"
"01-BGO--11-T0-8014","07:28:00","07:28:00","20315","8","","0","0","105992.65"
"01-BGO--11-T0-8014","07:34:00","07:34:00","20337","9","","0","0","113305.43"
"01-BGO--11-T0-8014","07:38:00","07:38:00","20303","10","","0","0","119768.49"
"01-BGO--11-T0-8014","07:50:00","07:50:00","19998","11","","1","0","131933.59"
"01-BGO--11-T0-8014","07:59:00","07:59:00","22244","12","","1","0","147031.05"
"01-BGO--11-T0-8014","08:19:00","08:19:00","22240","13","","1","0","164707.36"
"01-BGO--11-T0-8014","08:29:00","08:29:00","20043","14","","1","0","170138.42"
"01-BGO--11-T0-8016","06:44:00","06:44:00","47642","1","","0","0","0.00"
"01-BGO--11-T0-8016","06:51:00","06:53:00","20296","2","","0","0","19289.41"
"01-BGO--11-T0-8016","06:57:00","06:57:00","20317","3","","0","0","24124.39"
"01-BGO--11-T0-8016","07:14:00","07:14:00","20301","4","","0","0","56076.63"
"01-BGO--11-T0-8016","07:27:00","07:27:00","20326","5","","0","0","79427.55"
"01-BGO--11-T0-8016","07:45:00","07:45:00","20315","6","","0","0","117428.10"
"01-BGO--11-T0-8016","08:11:00","08:11:00","22244","7","","1","0","158466.49"
"01-BGO--11-T0-8016","08:29:00","08:29:00","22240","8","","1","0","176142.81"
"01-BGO--11-T0-8016","08:39:00","08:39:00","20043","9","","1","0","181573.87"
"01-BGO--11-T0-8018","07:53:00","07:53:00","20320","1","","0","0","0.00"
"01-BGO--11-T0-8018","08:01:00","08:01:00","20361","2","","0","0","13465.73"
"01-BGO--11-T0-8018","08:07:00","08:07:00","20325","3","","0","0","21782.90"
"01-BGO--11-T0-8018","08:11:00","08:11:00","20315","4","","0","0","27353.42"
"01-BGO--11-T0-8018","08:16:00","08:16:00","20337","5","","0","0","34666.20"
"01-BGO--11-T0-8018","08:21:00","08:21:00","20303","6","","0","0","41129.26"
"01-BGO--11-T0-8018","08:32:00","08:32:00","19998","7","","0","0","53294.36"
"01-BGO--11-T0-8018","08:58:00","08:58:00","22240","8","","1","0","86068.13"
"01-BGO--11-T0-8018","09:08:00","09:08:00","20043","9","","1","0","91499.19"
"01-BGO--11-T0-8020","07:47:00","07:47:00","20296","1","","0","0","0.00"
"01-BGO--11-T0-8020","07:51:00","07:51:00","20317","2","","0","0","4834.98"
"01-BGO--11-T0-8020","08:13:00","08:13:00","20301","3","","0","0","36787.22"
"01-BGO--11-T0-8020","08:37:00","08:37:00","20320","4","","0","0","70785.27"
"01-BGO--11-T0-8020","08:45:00","08:45:00","20361","5","","0","0","84251.00"
"01-BGO--11-T0-8020","08:51:00","08:51:00","20325","6","","0","0","92568.17"
"01-BGO--11-T0-8020","08:55:00","08:55:00","20315","7","","0","0","98138.69"
"01-BGO--11-T0-8020","09:00:00","09:00:00","20337","8","","0","0","105451.47"
"01-BGO--11-T0-8020","09:05:00","09:05:00","20303","9","","0","0","111914.53"
"01-BGO--11-T0-8020","09:17:00","09:17:00","19998","10","","0","0","124079.63"
"01-BGO--11-T0-8020","09:39:00","09:39:00","22240","11","","1","0","156853.40"
"01-BGO--11-T0-8020","09:49:00","09:49:00","20043","12","","1","0","162284.46"
"01-BGO--11-T0-8021","12:02:00","12:02:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8021","12:10:00","12:10:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8021","12:35:00","12:35:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8021","12:42:00","12:42:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8021","12:47:00","12:47:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8021","12:53:00","12:53:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8021","12:58:00","12:58:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8021","13:04:00","13:04:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8021","13:12:00","13:14:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8021","13:20:00","13:20:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8021","13:34:00","13:34:00","20301","11","","0","0","125497.19"
"01-BGO--11-T0-8021","13:50:00","13:50:00","20317","12","","0","0","157449.43"
"01-BGO--11-T0-8021","13:58:00","13:58:00","20296","13","","1","0","162284.41"
"01-BGO--11-T0-8023","13:02:00","13:02:00","20043","1","","0","0","0.00"
"01-BGO--11-T0-8023","13:10:00","13:10:00","22240","2","","0","1","5431.01"
"01-BGO--11-T0-8023","13:35:00","13:35:00","19998","3","","0","0","38204.78"
"01-BGO--11-T0-8023","13:42:00","13:42:00","20303","4","","0","0","50369.88"
"01-BGO--11-T0-8023","13:47:00","13:47:00","20337","5","","0","0","56832.94"
"01-BGO--11-T0-8023","13:53:00","13:53:00","20315","6","","0","0","64145.72"
"01-BGO--11-T0-8023","13:58:00","13:58:00","20325","7","","0","0","69716.24"
"01-BGO--11-T0-8023","14:04:00","14:04:00","20361","8","","0","0","78033.41"
"01-BGO--11-T0-8023","14:12:00","14:13:00","20320","9","","0","0","91499.14"
"01-BGO--11-T0-8023","14:19:00","14:19:00","20326","10","","0","0","102146.26"
"01-BGO--11-T0-8023","14:33:00","14:33:00","20301","11","","0","0","125497.19"
