pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"vic:rail:SSS_dDP3_vic:rail:SSS_dDP4_fare_gate_0","vic:rail:SSS_dDP3","vic:rail:SSS_dDP4","6","0","18"
"vic:rail:SSS_dDP4_vic:rail:SSS_dDP3_fare_gate_0","vic:rail:SSS_dDP4","vic:rail:SSS_dDP3","6","0","18"
"vic:rail:SSS_dDP3_22192_stairs_1","vic:rail:SSS_dDP3","22192","2","1","108"
"vic:rail:SSS_dDP3_22193_stairs_1","vic:rail:SSS_dDP3","22193","2","1","108"
"vic:rail:SSS_dDP3_22192_escalator_1","vic:rail:SSS_dDP3","22192","4","1","90"
"vic:rail:SSS_dDP3_22193_escalator_1","vic:rail:SSS_dDP3","22193","4","1","90"
"vic:rail:SSS_dDP4_vic:rail:SSS_dDP5_fare_gate_0","vic:rail:SSS_dDP4","vic:rail:SSS_dDP5","6","0","24"
"vic:rail:SSS_dDP5_vic:rail:SSS_dDP4_fare_gate_0","vic:rail:SSS_dDP5","vic:rail:SSS_dDP4","6","0","24"
"vic:rail:SSS_dDP4_22190_stairs_1","vic:rail:SSS_dDP4","22190","2","1","108"
"vic:rail:SSS_dDP4_22191_stairs_1","vic:rail:SSS_dDP4","22191","2","1","108"
"vic:rail:SSS_dDP4_22190_escalator_1","vic:rail:SSS_dDP4","22190","4","1","90"
"vic:rail:SSS_dDP4_22191_escalator_1","vic:rail:SSS_dDP4","22191","4","1","90"
"vic:rail:SSS_dDP5_22189_escalator_1","vic:rail:SSS_dDP5","22189","4","1","90"
"vic:rail:SSS_dDP5_22188_escalator_1","vic:rail:SSS_dDP5","22188","4","1","90"
"vic:rail:SSS_dDP5_22189_stairs_1","vic:rail:SSS_dDP5","22189","2","1","108"
"vic:rail:SSS_dDP5_22188_stairs_1","vic:rail:SSS_dDP5","22188","2","1","108"
"vic:rail:SSS_cCN1_vic:rail:SSS_cDP3_fare_gate_0","vic:rail:SSS_cCN1","vic:rail:SSS_cDP3","6","0","24"
"vic:rail:SSS_cDP3_vic:rail:SSS_cCN1_exit_gate_0","vic:rail:SSS_cDP3","vic:rail:SSS_cCN1","7","0","24"
"vic:rail:SSS_cCN2_vic:rail:SSS_cDP3_fare_gate_0","vic:rail:SSS_cCN2","vic:rail:SSS_cDP3","6","0","18"
"vic:rail:SSS_cDP3_vic:rail:SSS_cCN2_exit_gate_0","vic:rail:SSS_cDP3","vic:rail:SSS_cCN2","7","0","18"
"vic:rail:SSS_cDP2_22192_escalator_1","vic:rail:SSS_cDP2","22192","4","1","90"
"vic:rail:SSS_cDP2_22193_escalator_1","vic:rail:SSS_cDP2","22193","4","1","90"
"vic:rail:SSS_cDP3_22190_escalator_1","vic:rail:SSS_cDP3","22190","4","1","90"
"vic:rail:SSS_cDP3_22191_escalator_1","vic:rail:SSS_cDP3","22191","4","1","90"
"22189_20043_walkway_1","22189","20043","1","1","300"
"22189_26524_walkway_1","22189","26524","1","1","300"
"22189_26525_walkway_1","22189","26525","1","1","300"
"22189_26526_walkway_1","22189","26526","1","1","300"
"22189_22181_walkway_1","22189","22181","1","1","300"
"22189_22182_walkway_1","22189","22182","1","1","300"
"22189_22183_walkway_1","22189","22183","1","1","300"
"22189_22184_walkway_1","22189","22184","1","1","300"
"22189_22185_walkway_1","22189","22185","1","1","300"
"22189_22186_walkway_1","22189","22186","1","1","300"
"22189_22187_walkway_1","22189","22187","1","1","300"
"22188_20043_walkway_1","22188","20043","1","1","300"
"22188_26524_walkway_1","22188","26524","1","1","300"
"22188_26525_walkway_1","22188","26525","1","1","300"
"22188_26526_walkway_1","22188","26526","1","1","300"
"22188_22181_walkway_1","22188","22181","1","1","300"
"22188_22182_walkway_1","22188","22182","1","1","300"
"22188_22183_walkway_1","22188","22183","1","1","300"
"22188_22184_walkway_1","22188","22184","1","1","300"
"22188_22185_walkway_1","22188","22185","1","1","300"
"22188_22186_walkway_1","22188","22186","1","1","300"
"22188_22187_walkway_1","22188","22187","1","1","300"
"22190_20043_walkway_1","22190","20043","1","1","300"
"22190_26524_walkway_1","22190","26524","1","1","300"
"22190_26525_walkway_1","22190","26525","1","1","300"
"22190_26526_walkway_1","22190","26526","1","1","300"
"22190_22181_walkway_1","22190","22181","1","1","300"
"22190_22182_walkway_1","22190","22182","1","1","300"
"22190_22183_walkway_1","22190","22183","1","1","300"
"22190_22184_walkway_1","22190","22184","1","1","300"
"22190_22185_walkway_1","22190","22185","1","1","300"
"22190_22186_walkway_1","22190","22186","1","1","300"
"22190_22187_walkway_1","22190","22187","1","1","300"
"22191_20043_walkway_1","22191","20043","1","1","300"
"22191_26524_walkway_1","22191","26524","1","1","300"
"22191_26525_walkway_1","22191","26525","1","1","300"
"22191_26526_walkway_1","22191","26526","1","1","300"
"22191_22181_walkway_1","22191","22181","1","1","300"
"22191_22182_walkway_1","22191","22182","1","1","300"
"22191_22183_walkway_1","22191","22183","1","1","300"
"22191_22184_walkway_1","22191","22184","1","1","300"
"22191_22185_walkway_1","22191","22185","1","1","300"
"22191_22186_walkway_1","22191","22186","1","1","300"
"22191_22187_walkway_1","22191","22187","1","1","300"
"22192_20043_walkway_1","22192","20043","1","1","300"
"22192_26524_walkway_1","22192","26524","1","1","300"
"22192_26525_walkway_1","22192","26525","1","1","300"
"22192_26526_walkway_1","22192","26526","1","1","300"
"22192_22181_walkway_1","22192","22181","1","1","300"
"22192_22182_walkway_1","22192","22182","1","1","300"
"22192_22183_walkway_1","22192","22183","1","1","300"
"22192_22184_walkway_1","22192","22184","1","1","300"
"22192_22185_walkway_1","22192","22185","1","1","300"
"22192_22186_walkway_1","22192","22186","1","1","300"
"22192_22187_walkway_1","22192","22187","1","1","300"
"22193_20043_walkway_1","22193","20043","1","1","300"
"22193_26524_walkway_1","22193","26524","1","1","300"
"22193_26525_walkway_1","22193","26525","1","1","300"
"22193_26526_walkway_1","22193","26526","1","1","300"
"22193_22181_walkway_1","22193","22181","1","1","300"
"22193_22182_walkway_1","22193","22182","1","1","300"
"22193_22183_walkway_1","22193","22183","1","1","300"
"22193_22184_walkway_1","22193","22184","1","1","300"
"22193_22185_walkway_1","22193","22185","1","1","300"
"22193_22186_walkway_1","22193","22186","1","1","300"
"22193_22187_walkway_1","22193","22187","1","1","300"
"22189_22188_walkway_1","22189","22188","1","1","60"
"22190_22191_walkway_1","22190","22191","1","1","60"
"22192_22193_walkway_1","22192","22193","1","1","60"
"20043_26524_walkway_1","20043","26524","1","1","1440"
"vic:rail:SUY_PR1_vic:rail:SUY_EN1_walkway_1","vic:rail:SUY_PR1","vic:rail:SUY_EN1","1","1","102"
"vic:rail:SUY_PR1_vic:rail:SUY_EN3_walkway_1","vic:rail:SUY_PR1","vic:rail:SUY_EN3","1","1","120"
"vic:rail:SUY_BR1_vic:rail:SUY_EN1_walkway_1","vic:rail:SUY_BR1","vic:rail:SUY_EN1","1","1","36"
"vic:rail:SUY_BR1_vic:rail:SUY_EN3_walkway_1","vic:rail:SUY_BR1","vic:rail:SUY_EN3","1","1","48"
"vic:rail:SUY_KR1_vic:rail:SUY_EN1_walkway_1","vic:rail:SUY_KR1","vic:rail:SUY_EN1","1","1","12"
"vic:rail:SUY_KR1_vic:rail:SUY_EN3_walkway_1","vic:rail:SUY_KR1","vic:rail:SUY_EN3","1","1","18"
"vic:rail:SUY_EN1_26529_walkway_1","vic:rail:SUY_EN1","26529","1","1","12"
"vic:rail:SUY_EN1_26289_walkway_1","vic:rail:SUY_EN1","26289","1","1","66"
"vic:rail:SUY_EN1_vic:rail:SUY_EN3_walkway_1","vic:rail:SUY_EN1","vic:rail:SUY_EN3","1","1","12"
"vic:rail:SUY_EN1_19998_walkway_1","vic:rail:SUY_EN1","19998","1","1","12"
"vic:rail:SUY_EN2_26529_walkway_1","vic:rail:SUY_EN2","26529","1","1","12"
"vic:rail:SUY_EN2_19998_walkway_1","vic:rail:SUY_EN2","19998","1","1","12"
"vic:rail:SUY_EN3_26289_walkway_1","vic:rail:SUY_EN3","26289","1","1","66"
"vic:rail:SUY_EN3_vic:rail:SUY_DP1_stairs_1","vic:rail:SUY_EN3","vic:rail:SUY_DP1","2","1","30"
"vic:rail:SUY_EN3_vic:rail:SUY_DP1_walkway_1","vic:rail:SUY_EN3","vic:rail:SUY_DP1","1","1","180"
"vic:rail:SUY_EN4_15352_walkway_1","vic:rail:SUY_EN4","15352","1","1","12"
"vic:rail:SUY_EN4_vic:rail:SUY_DP2_stairs_1","vic:rail:SUY_EN4","vic:rail:SUY_DP2","2","1","30"
"vic:rail:SUY_EN4_vic:rail:SUY_DP2_walkway_1","vic:rail:SUY_EN4","vic:rail:SUY_DP2","1","1","180"
"vic:rail:SUY_DP1_vic:rail:SUY_DP2_walkway_1","vic:rail:SUY_DP1","vic:rail:SUY_DP2","1","1","24"
"vic:rail:WGS_BR1_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_BR1","vic:rail:WGS_DP1","1","1","12"
"vic:rail:WGS_BR2_vic:rail:WGS_EN7_walkway_1","vic:rail:WGS_BR2","vic:rail:WGS_EN7","1","1","12"
"vic:rail:WGS_BR2_vic:rail:WGS_LI5_walkway_1","vic:rail:WGS_BR2","vic:rail:WGS_LI5","1","1","12"
"vic:rail:WGS_PR1_vic:rail:WGS_EN1_walkway_1","vic:rail:WGS_PR1","vic:rail:WGS_EN1","1","1","156"
"vic:rail:WGS_PR1_vic:rail:WGS_EN3_walkway_1","vic:rail:WGS_PR1","vic:rail:WGS_EN3","1","1","198"
"vic:rail:WGS_PR2_vic:rail:WGS_EN6_walkway_1","vic:rail:WGS_PR2","vic:rail:WGS_EN6","1","1","132"
"vic:rail:WGS_PR2_vic:rail:WGS_EN4_walkway_1","vic:rail:WGS_PR2","vic:rail:WGS_EN4","1","1","174"
"vic:rail:WGS_PR3_vic:rail:WGS_EN7_walkway_1","vic:rail:WGS_PR3","vic:rail:WGS_EN7","1","1","84"
"vic:rail:WGS_PR3_vic:rail:WGS_LI5_walkway_1","vic:rail:WGS_PR3","vic:rail:WGS_LI5","1","1","84"
"vic:rail:WGS_TX1_vic:rail:WGS_EN2_walkway_1","vic:rail:WGS_TX1","vic:rail:WGS_EN2","1","1","60"
"vic:rail:WGS_TX1_vic:rail:WGS_EN3_walkway_1","vic:rail:WGS_TX1","vic:rail:WGS_EN3","1","1","66"
"vic:rail:WGS_EN1_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_EN1","vic:rail:WGS_DP1","1","1","102"
"vic:rail:WGS_EN2_26304_walkway_1","vic:rail:WGS_EN2","26304","1","1","12"
"vic:rail:WGS_EN2_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_EN2","vic:rail:WGS_DP1","1","1","126"
"vic:rail:WGS_EN3_26304_walkway_1","vic:rail:WGS_EN3","26304","1","1","12"
"vic:rail:WGS_EN3_vic:rail:WGS_DP1_stairs_1","vic:rail:WGS_EN3","vic:rail:WGS_DP1","2","1","18"
"vic:rail:WGS_EN4_vic:rail:WGS_DP1_stairs_1","vic:rail:WGS_EN4","vic:rail:WGS_DP1","2","1","18"
"vic:rail:WGS_EN5_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_EN5","vic:rail:WGS_DP1","1","1","126"
"vic:rail:WGS_EN6_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_EN6","vic:rail:WGS_DP1","1","1","108"
"vic:rail:WGS_EN7_vic:rail:WGS_DP4_stairs_1","vic:rail:WGS_EN7","vic:rail:WGS_DP4","2","1","30"
"vic:rail:WGS_LI1_vic:rail:WGS_DP1_walkway_1","vic:rail:WGS_LI1","vic:rail:WGS_DP1","1","1","6"
"vic:rail:WGS_LI1_vic:rail:WGS_DP2_elevator_1","vic:rail:WGS_LI1","vic:rail:WGS_DP2","5","1","60"
"vic:rail:WGS_LI2_vic:rail:WGS_DP2_elevator_1","vic:rail:WGS_LI2","vic:rail:WGS_DP2","5","1","60"
"vic:rail:WGS_LI3_vic:rail:WGS_DP3_walkway_1","vic:rail:WGS_LI3","vic:rail:WGS_DP3","1","1","6"
"vic:rail:WGS_LI3_15356_elevator_1","vic:rail:WGS_LI3","15356","5","1","60"
"vic:rail:WGS_LI3_15357_elevator_1","vic:rail:WGS_LI3","15357","5","1","60"
"vic:rail:WGS_LI4_vic:rail:WGS_DP4_elevator_1","vic:rail:WGS_LI4","vic:rail:WGS_DP4","5","1","60"
"vic:rail:WGS_LI5_vic:rail:WGS_DP4_elevator_1","vic:rail:WGS_LI5","vic:rail:WGS_DP4","5","1","60"
"vic:rail:WGS_DP1_15355_walkway_1","vic:rail:WGS_DP1","15355","1","1","12"
"vic:rail:WGS_DP1_vic:rail:WGS_DP2_stairs_1","vic:rail:WGS_DP1","vic:rail:WGS_DP2","2","1","30"
"vic:rail:WGS_DP1_22244_walkway_1","vic:rail:WGS_DP1","22244","1","1","12"
"vic:rail:WGS_DP2_vic:rail:WGS_DP3_walkway_1","vic:rail:WGS_DP2","vic:rail:WGS_DP3","1","1","12"
"vic:rail:WGS_DP3_vic:rail:WGS_DP4_walkway_1","vic:rail:WGS_DP3","vic:rail:WGS_DP4","1","1","30"
"vic:rail:WGS_DP3_15356_stairs_1","vic:rail:WGS_DP3","15356","2","1","36"
"vic:rail:WGS_DP3_15357_stairs_1","vic:rail:WGS_DP3","15357","2","1","36"
"15356_15357_walkway_1","15356","15357","1","1","60"
"vic:rail:SUN_PR1_vic:rail:SUN_EN5_walkway_1","vic:rail:SUN_PR1","vic:rail:SUN_EN5","1","1","192"
"vic:rail:SUN_PR1_vic:rail:SUN_EN6_walkway_1","vic:rail:SUN_PR1","vic:rail:SUN_EN6","1","1","210"
"vic:rail:SUN_PR1_vic:rail:SUN_EN8_walkway_1","vic:rail:SUN_PR1","vic:rail:SUN_EN8","1","1","234"
"vic:rail:SUN_PR1_vic:rail:SUN_EN7_walkway_1","vic:rail:SUN_PR1","vic:rail:SUN_EN7","1","1","228"
"vic:rail:SUN_PR2_vic:rail:SUN_EN6_walkway_1","vic:rail:SUN_PR2","vic:rail:SUN_EN6","1","1","132"
"vic:rail:SUN_PR2_vic:rail:SUN_EN7_walkway_1","vic:rail:SUN_PR2","vic:rail:SUN_EN7","1","1","114"
"vic:rail:SUN_PR2_vic:rail:SUN_EN8_walkway_1","vic:rail:SUN_PR2","vic:rail:SUN_EN8","1","1","108"
"vic:rail:SUN_PR2_vic:rail:SUN_EN9_walkway_1","vic:rail:SUN_PR2","vic:rail:SUN_EN9","1","1","54"
"vic:rail:SUN_PR3_vic:rail:SUN_EN3_walkway_1","vic:rail:SUN_PR3","vic:rail:SUN_EN3","1","1","84"
"vic:rail:SUN_PR3_vic:rail:SUN_EN4_walkway_1","vic:rail:SUN_PR3","vic:rail:SUN_EN4","1","1","48"
"vic:rail:SUN_PR3_vic:rail:SUN_EN2_walkway_1","vic:rail:SUN_PR3","vic:rail:SUN_EN2","1","1","96"
"vic:rail:SUN_BR1_vic:rail:SUN_EN1_walkway_1","vic:rail:SUN_BR1","vic:rail:SUN_EN1","1","1","24"
"vic:rail:SUN_BR1_vic:rail:SUN_EN2_walkway_1","vic:rail:SUN_BR1","vic:rail:SUN_EN2","1","1","24"
"vic:rail:SUN_BR1_vic:rail:SUN_EN3_walkway_1","vic:rail:SUN_BR1","vic:rail:SUN_EN3","1","1","48"
"vic:rail:SUN_BR2_vic:rail:SUN_EN5_walkway_1","vic:rail:SUN_BR2","vic:rail:SUN_EN5","1","1","24"
"vic:rail:SUN_BR2_vic:rail:SUN_EN6_walkway_1","vic:rail:SUN_BR2","vic:rail:SUN_EN6","1","1","24"
"vic:rail:SUN_BR2_vic:rail:SUN_EN7_walkway_1","vic:rail:SUN_BR2","vic:rail:SUN_EN7","1","1","36"
"vic:rail:SUN_BR2_vic:rail:SUN_EN8_walkway_1","vic:rail:SUN_BR2","vic:rail:SUN_EN8","1","1","48"
"vic:rail:SUN_KR1_vic:rail:SUN_EN3_walkway_1","vic:rail:SUN_KR1","vic:rail:SUN_EN3","1","1","60"
"vic:rail:SUN_KR1_vic:rail:SUN_EN4_walkway_1","vic:rail:SUN_KR1","vic:rail:SUN_EN4","1","1","66"
"vic:rail:SUN_KR1_vic:rail:SUN_EN2_walkway_1","vic:rail:SUN_KR1","vic:rail:SUN_EN2","1","1","72"
"vic:rail:SUN_TX1_vic:rail:SUN_EN2_walkway_1","vic:rail:SUN_TX1","vic:rail:SUN_EN2","1","1","66"
"vic:rail:SUN_TX1_vic:rail:SUN_EN3_walkway_1","vic:rail:SUN_TX1","vic:rail:SUN_EN3","1","1","54"
"vic:rail:SUN_TX1_vic:rail:SUN_EN4_walkway_1","vic:rail:SUN_TX1","vic:rail:SUN_EN4","1","1","48"
"vic:rail:SUN_EN1_vic:rail:SUN_DP1_stairs_1","vic:rail:SUN_EN1","vic:rail:SUN_DP1","2","1","30"
"vic:rail:SUN_EN2_vic:rail:SUN_DP1_elevator_1","vic:rail:SUN_EN2","vic:rail:SUN_DP1","5","1","60"
"vic:rail:SUN_EN3_vic:rail:SUN_DP5_walkway_1","vic:rail:SUN_EN3","vic:rail:SUN_DP5","1","1","102"
"vic:rail:SUN_EN4_vic:rail:SUN_DP5_stairs_1","vic:rail:SUN_EN4","vic:rail:SUN_DP5","2","1","18"
"vic:rail:SUN_EN5_vic:rail:SUN_DP4_stairs_1","vic:rail:SUN_EN5","vic:rail:SUN_DP4","2","1","30"
"vic:rail:SUN_EN5_vic:rail:SUN_EN7_walkway_1","vic:rail:SUN_EN5","vic:rail:SUN_EN7","1","1","48"
"vic:rail:SUN_EN6_vic:rail:SUN_DP4_elevator_1","vic:rail:SUN_EN6","vic:rail:SUN_DP4","5","1","60"
"vic:rail:SUN_EN6_26290_walkway_1","vic:rail:SUN_EN6","26290","1","1","102"
"vic:rail:SUN_EN6_vic:rail:SUN_EN7_walkway_1","vic:rail:SUN_EN6","vic:rail:SUN_EN7","1","1","18"
"vic:rail:SUN_EN7_26533_walkway_1","vic:rail:SUN_EN7","26533","1","1","12"
"vic:rail:SUN_EN7_vic:rail:SUN_EN8_walkway_1","vic:rail:SUN_EN7","vic:rail:SUN_EN8","1","1","12"
"vic:rail:SUN_EN7_26290_walkway_1","vic:rail:SUN_EN7","26290","1","1","90"
"vic:rail:SUN_EN8_vic:rail:SUN_DP6_walkway_1","vic:rail:SUN_EN8","vic:rail:SUN_DP6","1","1","84"
"vic:rail:SUN_EN8_26290_walkway_1","vic:rail:SUN_EN8","26290","1","1","84"
"vic:rail:SUN_EN9_26290_walkway_1","vic:rail:SUN_EN9","26290","1","1","30"
"vic:rail:SUN_EN9_vic:rail:SUN_DP6_stairs_1","vic:rail:SUN_EN9","vic:rail:SUN_DP6","2","1","18"
"vic:rail:SUN_DP1_vic:rail:SUN_DP5_walkway_1","vic:rail:SUN_DP1","vic:rail:SUN_DP5","1","1","126"
"vic:rail:SUN_DP1_vic:rail:SUN_DP2_walkway_1","vic:rail:SUN_DP1","vic:rail:SUN_DP2","1","1","30"
"vic:rail:SUN_DP1_vic:rail:SUN_DP4_walkway_1","vic:rail:SUN_DP1","vic:rail:SUN_DP4","1","1","54"
"vic:rail:SUN_DP2_vic:rail:SUN_DP3_fare_gate_0","vic:rail:SUN_DP2","vic:rail:SUN_DP3","6","0","12"
"vic:rail:SUN_DP3_vic:rail:SUN_DP2_exit_gate_0","vic:rail:SUN_DP3","vic:rail:SUN_DP2","7","0","12"
"vic:rail:SUN_DP2_vic:rail:SUN_DP4_walkway_1","vic:rail:SUN_DP2","vic:rail:SUN_DP4","1","1","30"
"vic:rail:SUN_DP3_26531_stairs_1","vic:rail:SUN_DP3","26531","2","1","30"
"vic:rail:SUN_DP3_26532_stairs_1","vic:rail:SUN_DP3","26532","2","1","30"
"vic:rail:SUN_DP3_26531_walkway_1","vic:rail:SUN_DP3","26531","1","1","228"
"vic:rail:SUN_DP3_26532_walkway_1","vic:rail:SUN_DP3","26532","1","1","228"
"vic:rail:SUN_DP3_26530_stairs_1","vic:rail:SUN_DP3","26530","2","1","30"
"vic:rail:SUN_DP3_26530_walkway_1","vic:rail:SUN_DP3","26530","1","1","228"
"vic:rail:SUN_DP4_vic:rail:SUN_DP6_walkway_1","vic:rail:SUN_DP4","vic:rail:SUN_DP6","1","1","126"
"26530_22241_walkway_1","26530","22241","1","1","480"
"26531_22241_walkway_1","26531","22241","1","1","480"
"26532_22241_walkway_1","26532","22241","1","1","480"
"26533_22241_walkway_1","26533","22241","1","1","480"
"26531_26532_walkway_1","26531","26532","1","1","60"
"vic:rail:EPH_PR1_vic:rail:EPH_EN1_walkway_1","vic:rail:EPH_PR1","vic:rail:EPH_EN1","1","1","228"
"vic:rail:EPH_KR1_vic:rail:EPH_EN1_walkway_1","vic:rail:EPH_KR1","vic:rail:EPH_EN1","1","1","72"
"vic:rail:EPH_EN1_26158_walkway_1","vic:rail:EPH_EN1","26158","1","1","180"
"vic:rail:EPH_EN1_vic:rail:EPH_DP1_stairs_1","vic:rail:EPH_EN1","vic:rail:EPH_DP1","2","1","18"
"vic:rail:EPH_EN1_vic:rail:EPH_DP1_walkway_1","vic:rail:EPH_EN1","vic:rail:EPH_DP1","1","1","156"
"vic:rail:EPH_EN2_vic:rail:EPH_CN1_walkway_1","vic:rail:EPH_EN2","vic:rail:EPH_CN1","1","1","72"
"vic:rail:EPH_DP1_vic:rail:EPH_CN1_walkway_1","vic:rail:EPH_DP1","vic:rail:EPH_CN1","1","1","18"
"vic:rail:EPH_CN1_vic:rail:EPH_LI1_walkway_1","vic:rail:EPH_CN1","vic:rail:EPH_LI1","1","1","12"
"vic:rail:EPH_CN1_26506_stairs_1","vic:rail:EPH_CN1","26506","2","1","54"
"vic:rail:EPH_CN1_26507_stairs_1","vic:rail:EPH_CN1","26507","2","1","54"
"vic:rail:EPH_LI1_26506_elevator_1","vic:rail:EPH_LI1","26506","5","1","60"
"vic:rail:EPH_LI1_26507_elevator_1","vic:rail:EPH_LI1","26507","5","1","60"
"26506_49848_walkway_1","26506","49848","1","1","300"
"26507_49848_walkway_1","26507","49848","1","1","300"
"26506_26507_walkway_1","26506","26507","1","1","60"
