Date,Hour,Station,Ridership,hour,temp,rhum,prcp,wspd,pres,cldc,coco
2025-08-05,17,Konanakunte Cross,615,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Konanakunte Cross,654,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Konanakunte Cross,659,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Konanakunte Cross,458,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Konanakunte Cross,303,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Konanakunte Cross,320,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Konanakunte Cross,21,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Krantivira Sangolli Rayanna Railway Station,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Krantivira Sangolli Rayanna Railway Station,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Krantivira Sangolli Rayanna Railway Station,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Krantivira Sangolli Rayanna Railway Station,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Krantivira Sangolli Rayanna Railway Station,42,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Krantivira Sangolli Rayanna Railway Station,441,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Krantivira Sangolli Rayanna Railway Station,919,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Krantivira Sangolli Rayanna Railway Station,1086,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Krantivira Sangolli Rayanna Railway Station,1189,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Krantivira Sangolli Rayanna Railway Station,1962,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Krantivira Sangolli Rayanna Railway Station,1268,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Krantivira Sangolli Rayanna Railway Station,741,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Krantivira Sangolli Rayanna Railway Station,520,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Krantivira Sangolli Rayanna Railway Station,410,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Krantivira Sangolli Rayanna Railway Station,413,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Krantivira Sangolli Rayanna Railway Station,315,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Krantivira Sangolli Rayanna Railway Station,330,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Krantivira Sangolli Rayanna Railway Station,706,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Krantivira Sangolli Rayanna Railway Station,593,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Krantivira Sangolli Rayanna Railway Station,524,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Krantivira Sangolli Rayanna Railway Station,321,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Krantivira Sangolli Rayanna Railway Station,566,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Krantivira Sangolli Rayanna Railway Station,296,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Krantivira Sangolli Rayanna Railway Station,68,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Krishna Rajendra Market,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Krishna Rajendra Market,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Krishna Rajendra Market,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Krishna Rajendra Market,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Krishna Rajendra Market,1,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Krishna Rajendra Market,84,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Krishna Rajendra Market,157,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Krishna Rajendra Market,295,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Krishna Rajendra Market,463,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Krishna Rajendra Market,480,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Krishna Rajendra Market,403,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Krishna Rajendra Market,403,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Krishna Rajendra Market,494,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Krishna Rajendra Market,600,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Krishna Rajendra Market,668,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Krishna Rajendra Market,740,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Krishna Rajendra Market,933,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Krishna Rajendra Market,865,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Krishna Rajendra Market,911,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Krishna Rajendra Market,811,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Krishna Rajendra Market,673,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Krishna Rajendra Market,328,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Krishna Rajendra Market,150,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Krishna Rajendra Market,25,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Krishnarajapura,3,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Krishnarajapura,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Krishnarajapura,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Krishnarajapura,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Krishnarajapura,57,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Krishnarajapura,107,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Krishnarajapura,369,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Krishnarajapura,976,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Krishnarajapura,2177,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Krishnarajapura,2970,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Krishnarajapura,1909,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Krishnarajapura,1358,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Krishnarajapura,1034,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Krishnarajapura,795,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Krishnarajapura,489,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Krishnarajapura,805,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Krishnarajapura,1162,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Krishnarajapura,1435,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Krishnarajapura,1399,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Krishnarajapura,1221,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Krishnarajapura,945,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Krishnarajapura,602,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Krishnarajapura,258,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Krishnarajapura,21,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Kundalahalli,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Kundalahalli,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Kundalahalli,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Kundalahalli,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Kundalahalli,0,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Kundalahalli,18,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Kundalahalli,67,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Kundalahalli,134,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Kundalahalli,296,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Kundalahalli,333,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Kundalahalli,277,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Kundalahalli,239,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Kundalahalli,186,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Kundalahalli,284,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Kundalahalli,397,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Kundalahalli,703,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Kundalahalli,1376,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Kundalahalli,1670,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Kundalahalli,1625,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Kundalahalli,983,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Kundalahalli,592,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Kundalahalli,336,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Kundalahalli,155,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Kundalahalli,4,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Lalbagh,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Lalbagh,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Lalbagh,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Lalbagh,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Lalbagh,2,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Lalbagh,14,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Lalbagh,54,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Lalbagh,162,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Lalbagh,297,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Lalbagh,325,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Lalbagh,227,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Lalbagh,207,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Lalbagh,259,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Lalbagh,244,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Lalbagh,321,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Lalbagh,338,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Lalbagh,552,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Lalbagh,673,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Lalbagh,1108,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Lalbagh,797,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Lalbagh,365,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Lalbagh,138,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Lalbagh,53,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Lalbagh,3,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Madavara,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Madavara,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Madavara,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Madavara,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Madavara,2,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Madavara,66,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Madavara,161,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Madavara,541,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Madavara,995,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Madavara,1004,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Madavara,596,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Madavara,436,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Madavara,341,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Madavara,282,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Madavara,198,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Madavara,190,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Madavara,283,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Madavara,332,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Madavara,396,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Madavara,332,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Madavara,161,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Madavara,102,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Madavara,62,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Madavara,0,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Magadi Road,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Magadi Road,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Magadi Road,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Magadi Road,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Magadi Road,5,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Magadi Road,79,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Magadi Road,190,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Magadi Road,573,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Magadi Road,1067,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Magadi Road,1510,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Magadi Road,1147,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Magadi Road,446,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Magadi Road,290,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Magadi Road,333,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Magadi Road,213,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Magadi Road,221,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Magadi Road,362,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Magadi Road,319,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Magadi Road,330,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Magadi Road,297,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Magadi Road,216,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Magadi Road,129,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Magadi Road,102,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Magadi Road,12,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Mahakavi Kuvempu Road,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Mahakavi Kuvempu Road,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Mahakavi Kuvempu Road,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Mahakavi Kuvempu Road,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Mahakavi Kuvempu Road,1,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Mahakavi Kuvempu Road,38,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Mahakavi Kuvempu Road,112,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Mahakavi Kuvempu Road,423,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Mahakavi Kuvempu Road,825,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Mahakavi Kuvempu Road,1123,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Mahakavi Kuvempu Road,562,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Mahakavi Kuvempu Road,309,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Mahakavi Kuvempu Road,291,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Mahakavi Kuvempu Road,232,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Mahakavi Kuvempu Road,185,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Mahakavi Kuvempu Road,197,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Mahakavi Kuvempu Road,190,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Mahakavi Kuvempu Road,219,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Mahakavi Kuvempu Road,297,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Mahakavi Kuvempu Road,295,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Mahakavi Kuvempu Road,172,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Mahakavi Kuvempu Road,101,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Mahakavi Kuvempu Road,48,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Mahakavi Kuvempu Road,4,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Mahalakshmi,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Mahalakshmi,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Mahalakshmi,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Mahalakshmi,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Mahalakshmi,4,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Mahalakshmi,52,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Mahalakshmi,183,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Mahalakshmi,582,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Mahalakshmi,1132,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Mahalakshmi,1337,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Mahalakshmi,839,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Mahalakshmi,474,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Mahalakshmi,443,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Mahalakshmi,529,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Mahalakshmi,335,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Mahalakshmi,352,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Mahalakshmi,374,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Mahalakshmi,564,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Mahalakshmi,717,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Mahalakshmi,548,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Mahalakshmi,279,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Mahalakshmi,213,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Mahalakshmi,80,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Mahalakshmi,5,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Mahatma Gandhi Road,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Mahatma Gandhi Road,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Mahatma Gandhi Road,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Mahatma Gandhi Road,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Mahatma Gandhi Road,0,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Mahatma Gandhi Road,21,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Mahatma Gandhi Road,57,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Mahatma Gandhi Road,162,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Mahatma Gandhi Road,394,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Mahatma Gandhi Road,401,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Mahatma Gandhi Road,420,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Mahatma Gandhi Road,714,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Mahatma Gandhi Road,775,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Mahatma Gandhi Road,895,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Mahatma Gandhi Road,964,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Mahatma Gandhi Road,1568,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Mahatma Gandhi Road,1750,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Mahatma Gandhi Road,2502,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Mahatma Gandhi Road,3842,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Mahatma Gandhi Road,3306,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Mahatma Gandhi Road,1777,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Mahatma Gandhi Road,963,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Mahatma Gandhi Road,647,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Mahatma Gandhi Road,125,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Manjunathanagara,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Manjunathanagara,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Manjunathanagara,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Manjunathanagara,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Manjunathanagara,0,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Manjunathanagara,17,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Manjunathanagara,30,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Manjunathanagara,121,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Manjunathanagara,219,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Manjunathanagara,175,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Manjunathanagara,93,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Manjunathanagara,77,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Manjunathanagara,35,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Manjunathanagara,62,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Manjunathanagara,50,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Manjunathanagara,36,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Manjunathanagara,41,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Manjunathanagara,43,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Manjunathanagara,74,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Manjunathanagara,44,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Manjunathanagara,26,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Manjunathanagara,20,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Manjunathanagara,7,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Manjunathanagara,0,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Mantri Square Sampige Road,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Mantri Square Sampige Road,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Mantri Square Sampige Road,0,2,23.0,88,0.0,7.6,1013.0,4,7
2025-08-05,3,Mantri Square Sampige Road,0,3,23.4,82,0.0,7.6,1014.0,7,7
2025-08-05,4,Mantri Square Sampige Road,1,4,25.0,78,0.0,9.4,1014.0,4,7
2025-08-05,5,Mantri Square Sampige Road,30,5,27.0,74,0.0,7.6,1014.0,4,7
2025-08-05,6,Mantri Square Sampige Road,106,6,27.4,69,0.0,7.6,1014.0,7,8
2025-08-05,7,Mantri Square Sampige Road,453,7,28.0,70,0.0,9.4,1012.0,4,7
2025-08-05,8,Mantri Square Sampige Road,979,8,27.0,70,0.0,14.8,1011.0,4,8
2025-08-05,9,Mantri Square Sampige Road,1188,9,24.0,83,3.0,7.6,1012.0,4,8
2025-08-05,10,Mantri Square Sampige Road,824,10,24.0,89,0.4,13.0,1011.0,4,8
2025-08-05,11,Mantri Square Sampige Road,568,11,24.0,89,0.6,5.4,1010.0,4,25
2025-08-05,12,Mantri Square Sampige Road,633,12,24.7,78,0.5,5.4,1011.0,6,25
2025-08-05,13,Mantri Square Sampige Road,894,13,24.0,89,6.5,0.0,1011.0,4,25
2025-08-05,14,Mantri Square Sampige Road,979,14,24.0,89,2.2,0.0,1012.0,4,18
2025-08-05,15,Mantri Square Sampige Road,839,15,22.0,88,0.0,16.6,1013.0,4,8
2025-08-05,16,Mantri Square Sampige Road,1024,16,22.0,88,0.0,14.8,1014.0,4,25
2025-08-05,17,Mantri Square Sampige Road,1436,17,22.0,88,0.3,14.8,1014.0,4,25
2025-08-05,18,Mantri Square Sampige Road,1800,18,22.0,88,0.0,18.4,1013.0,4,25
2025-08-05,19,Mantri Square Sampige Road,1635,19,22.0,88,0.0,14.8,1013.0,4,7
2025-08-05,20,Mantri Square Sampige Road,1121,20,22.0,88,0.0,13.0,1012.0,4,7
2025-08-05,21,Mantri Square Sampige Road,836,21,22.0,88,0.0,14.8,1012.0,4,3
2025-08-05,22,Mantri Square Sampige Road,429,22,21.0,94,0.0,13.0,1012.0,4,4
2025-08-05,23,Mantri Square Sampige Road,43,23,21.0,94,0.0,13.0,1012.0,4,3
2025-08-05,0,Mysore Road,0,0,21.4,91,0.2,5.4,1012.0,6,7
2025-08-05,1,Mysore Road,0,1,22.0,88,0.1,5.4,1012.0,4,7
2025-08-05,2,Mysore Road,0,2,23.0,88,0.0,7.6,1013.0,4,7
